date,intercn,costratio,fit,lwr,upr,fit.transformed,lwr.transformed,upr.transformed
9/5/2007,ERCOT,0.334978875,580221.2701,574634.1623,585808.3778,-0.001574078,-0.011188191,0.008040036
9/5/2007,WECC,0.265655626,874848.1696,867291.2377,882405.1014,0.001105055,-0.007542483,0.009752592
9/6/2007,EAST,0.319254992,5056270.679,5022495.063,5090046.295,0.00599546,-0.000724536,0.012715455
9/6/2007,ERCOT,0.325964872,579958.8355,574369.2031,585548.4679,-0.002025667,-0.011644125,0.007592791
9/6/2007,WECC,0.252391281,875591.0616,867935.2945,883246.8286,0.00195516,-0.006805477,0.010715797
9/7/2007,EAST,0.349305639,5043996.006,5011073.23,5076918.783,0.003553291,-0.002997023,0.010103606
9/7/2007,ERCOT,0.357472591,580889.0727,575232.8043,586545.3411,-0.000424945,-0.010158068,0.009308178
9/7/2007,WECC,0.277901722,874388.0472,867012.2037,881763.8907,0.000578528,-0.007861787,0.009018843
9/8/2007,EAST,0.349305639,5043996.006,5011073.23,5076918.783,0.003553291,-0.002997023,0.010103606
9/8/2007,ERCOT,0.357472591,580889.0727,575232.8043,586545.3411,-0.000424945,-0.010158068,0.009308178
9/8/2007,WECC,0.277901722,874388.0472,867012.2037,881763.8907,0.000578528,-0.007861787,0.009018843
9/9/2007,EAST,0.349305639,5043996.006,5011073.23,5076918.783,0.003553291,-0.002997023,0.010103606
9/9/2007,ERCOT,0.357472591,580889.0727,575232.8043,586545.3411,-0.000424945,-0.010158068,0.009308178
9/9/2007,WECC,0.277901722,874388.0472,867012.2037,881763.8907,0.000578528,-0.007861787,0.009018843
9/10/2007,EAST,0.340863548,5047436.06,5014216.221,5080655.898,0.004237724,-0.002371694,0.010847142
9/10/2007,ERCOT,0.351875738,580737.0089,575107.2665,586366.7514,-0.000686611,-0.010374089,0.009000867
9/10/2007,WECC,0.277198632,874409.2954,867021.8578,881796.733,0.000602843,-0.00785074,0.009056425
9/11/2007,EAST,0.320084076,5055928.393,5022164.823,5089691.963,0.005927358,-0.00079024,0.012644957
9/11/2007,ERCOT,0.326388153,579970.3628,574381.2168,585559.5088,-0.002005831,-0.011623452,0.00761179
9/11/2007,WECC,0.257084634,875296.2424,867659.4226,882933.0621,0.001617793,-0.007121162,0.010356748
9/12/2007,EAST,0.315057176,5058010.547,5024188.828,5091832.267,0.006341624,-0.000387544,0.013070792
9/12/2007,ERCOT,0.322315726,579863.9259,574268.7469,585459.1048,-0.002188984,-0.011816986,0.007439018
9/12/2007,WECC,0.25636098,875339.3251,867698.3139,882980.3362,0.001667093,-0.007076658,0.010410844
9/13/2007,EAST,0.311417658,5059529.465,5025689.083,5093369.847,0.006643828,-8.91E-05,0.013376709
9/13/2007,ERCOT,0.315966342,579722.1482,574112.26,585332.0365,-0.00243295,-0.012086264,0.007220363
9/13/2007,WECC,0.249892387,875763.2908,868105.8428,883420.7388,0.002152245,-0.006610316,0.010914805
9/14/2007,EAST,0.31528185,5057917.117,5024097.213,5091737.021,0.006323035,-0.000405772,0.013051842
9/14/2007,ERCOT,0.320249861,579814.2135,574214.8945,585413.5325,-0.002274527,-0.011909654,0.007360599
9/14/2007,WECC,0.25963176,875151.2775,867532.6243,882769.9306,0.001451907,-0.00726626,0.010170073
9/15/2007,EAST,0.31528185,5057917.117,5024097.213,5091737.021,0.006323035,-0.000405772,0.013051842
9/15/2007,ERCOT,0.320249861,579814.2135,574214.8945,585413.5325,-0.002274527,-0.011909654,0.007360599
9/15/2007,WECC,0.25963176,875151.2775,867532.6243,882769.9306,0.001451907,-0.00726626,0.010170073
9/16/2007,EAST,0.31528185,5057917.117,5024097.213,5091737.021,0.006323035,-0.000405772,0.013051842
9/16/2007,ERCOT,0.320249861,579814.2135,574214.8945,585413.5325,-0.002274527,-0.011909654,0.007360599
9/16/2007,WECC,0.25963176,875151.2775,867532.6243,882769.9306,0.001451907,-0.00726626,0.010170073
9/17/2007,EAST,0.306425575,5061631.429,5027799.687,5095463.17,0.007062034,0.000330872,0.013793197
9/17/2007,ERCOT,0.310321779,579627.8601,574000.8664,585254.8538,-0.002595198,-0.012277946,0.00708755
9/17/2007,WECC,0.255110853,875415.7678,867768.5782,883062.9574,0.001754568,-0.006996254,0.010505389
9/18/2007,EAST,0.31044108,5059938.881,5026097.021,5093780.742,0.006725285,-7.89E-06,0.013458461
9/18/2007,ERCOT,0.312682561,579663.1772,574043.6921,585282.6622,-0.002534426,-0.012204253,0.007135402
9/18/2007,WECC,0.256759891,875315.4708,867676.7153,882954.2263,0.001639796,-0.007101374,0.010380966
9/19/2007,EAST,0.316056119,5057595.42,5023782.351,5091408.489,0.00625903,-0.000468417,0.012986477
9/19/2007,ERCOT,0.322163367,579860.1532,574264.6924,585455.614,-0.002195476,-0.011823963,0.007433011
9/19/2007,WECC,0.264169624,874917.9181,867343.5613,882492.2749,0.001184869,-0.007482608,0.009852347
9/20/2007,EAST,0.32208657,5055103.294,5021372.599,5088833.989,0.005763197,-0.000947861,0.012474255
9/20/2007,ERCOT,0.330839176,580096.9087,574510.7421,585683.0752,-0.001788075,-0.011400569,0.007824419
9/20/2007,WECC,0.273633095,874526.3244,867081.6324,881971.0164,0.000736761,-0.007782339,0.009255861
9/21/2007,EAST,0.324699385,5054029.853,5020349.69,5087710.017,0.005549625,-0.001151379,0.012250629
9/21/2007,ERCOT,0.333136972,580165.3282,574579.0963,585751.5601,-0.001670341,-0.011282947,0.007942266
9/21/2007,WECC,0.282711911,874258.006,866962.8173,881553.1946,0.000429719,-0.007918301,0.00877774
9/22/2007,EAST,0.324699385,5054029.853,5020349.69,5087710.017,0.005549625,-0.001151379,0.012250629
9/22/2007,ERCOT,0.333136972,580165.3282,574579.0963,585751.5601,-0.001670341,-0.011282947,0.007942266
9/22/2007,WECC,0.282711911,874258.006,866962.8173,881553.1946,0.000429719,-0.007918301,0.00877774
9/23/2007,EAST,0.324699385,5054029.853,5020349.69,5087710.017,0.005549625,-0.001151379,0.012250629
9/23/2007,ERCOT,0.333136972,580165.3282,574579.0963,585751.5601,-0.001670341,-0.011282947,0.007942266
9/23/2007,WECC,0.282711911,874258.006,866962.8173,881553.1946,0.000429719,-0.007918301,0.00877774
9/24/2007,EAST,0.312749858,5058972.258,5025136.325,5092808.19,0.006532966,-0.00019903,0.013264962
9/24/2007,ERCOT,0.320709553,579824.9991,574226.6595,585423.3386,-0.002255968,-0.011889409,0.007377473
9/24/2007,WECC,0.266037653,874830.7542,867278.5098,882382.9987,0.001085126,-0.007557048,0.0097273
9/25/2007,EAST,0.293316004,5067279.588,5033664.497,5100894.68,0.008185792,0.001497734,0.01487385
9/25/2007,ERCOT,0.299972797,579556.4932,573893.9065,585219.0799,-0.002718004,-0.012461999,0.007025991
9/25/2007,WECC,0.24988185,875764.0401,868106.5981,883421.4822,0.002153102,-0.006609451,0.010915656
9/26/2007,EAST,0.298949727,5064826.933,5031084.79,5098569.076,0.007697812,0.000984476,0.014411148
9/26/2007,ERCOT,0.306603498,579585.6084,573946.0843,585225.1325,-0.002667904,-0.012372214,0.007036406
9/26/2007,WECC,0.25095593,875688.6608,868031.1799,883346.1417,0.002066844,-0.006695754,0.010829442
9/27/2007,EAST,0.308960467,5060561.213,5026720.029,5094402.398,0.006849104,0.000116063,0.013582145
9/27/2007,ERCOT,0.314618464,579696.629,574082.9377,585310.3202,-0.002476863,-0.012136721,0.007182995
9/27/2007,WECC,0.264378658,874907.9122,867335.9264,882479.898,0.001173419,-0.007491345,0.009838184
9/28/2007,EAST,0.318133978,5056734.159,5022943.762,5090524.556,0.006087674,-0.000635263,0.01281061
9/28/2007,ERCOT,0.323984165,579906.2748,574313.9249,585498.6248,-0.002116111,-0.011739245,0.007507023
9/28/2007,WECC,0.251690809,875638.2467,867981.394,883295.0994,0.002009155,-0.006752725,0.010771034
9/29/2007,EAST,0.318133978,5056734.159,5022943.762,5090524.556,0.006087674,-0.000635263,0.01281061
9/29/2007,ERCOT,0.323984165,579906.2748,574313.9249,585498.6248,-0.002116111,-0.011739245,0.007507023
9/29/2007,WECC,0.251690809,875638.2467,867981.394,883295.0994,0.002009155,-0.006752725,0.010771034
9/30/2007,EAST,0.318133978,5056734.159,5022943.762,5090524.556,0.006087674,-0.000635263,0.01281061
9/30/2007,ERCOT,0.323984165,579906.2748,574313.9249,585498.6248,-0.002116111,-0.011739245,0.007507023
9/30/2007,WECC,0.251690809,875638.2467,867981.394,883295.0994,0.002009155,-0.006752725,0.010771034
10/1/2007,EAST,0.308542902,5060737.086,5026896.734,5094577.437,0.006884096,0.00015122,0.013616971
10/1/2007,ERCOT,0.343915531,580498.4192,574896.3922,586100.4463,-0.001097168,-0.010736955,0.008542618
10/1/2007,WECC,0.254632645,875445.6917,867796.5033,883094.88,0.00178881,-0.006964298,0.010541919
10/2/2007,EAST,0.284492594,5071211.935,5037884.428,5104539.443,0.008968172,0.002337332,0.015599011
10/2/2007,ERCOT,0.317146693,579745.9121,574139.1793,585352.6449,-0.002392058,-0.012039942,0.007255826
10/2/2007,WECC,0.23592331,876938.1785,869391.1333,884485.2237,0.003496691,-0.005139534,0.012132915
10/3/2007,EAST,0.268218116,5078818.885,5046137.751,5111500.02,0.01048165,0.003979413,0.016983888
10/3/2007,ERCOT,0.299250119,579557.2801,573892.2214,585222.3387,-0.00271665,-0.012464899,0.007031599
10/3/2007,WECC,0.221829411,878517.7114,871260.4638,885774.959,0.00530418,-0.003000424,0.013608783
10/4/2007,EAST,0.273341801,5076369.259,5043491.826,5109246.692,0.009994272,0.003452979,0.016535566
10/4/2007,ERCOT,0.308702256,579607.3587,573974.9915,585239.7259,-0.002630476,-0.012322471,0.007061518
10/4/2007,WECC,0.229864631,877568.6639,870131.6138,885005.714,0.004218167,-0.004292188,0.012728522
10/5/2007,EAST,0.278822675,5073805.852,5040702.752,5106908.952,0.009484257,0.002898065,0.016070449
10/5/2007,ERCOT,0.313259537,579672.7387,574055.0182,585290.4592,-0.002517973,-0.012184764,0.007148818
10/5/2007,WECC,0.232850612,877248.4239,869753.0696,884743.7782,0.00385171,-0.004725363,0.012428784
10/6/2007,EAST,0.278822675,5073805.852,5040702.752,5106908.952,0.009484257,0.002898065,0.016070449
10/6/2007,ERCOT,0.313259537,579672.7387,574055.0182,585290.4592,-0.002517973,-0.012184764,0.007148818
10/6/2007,WECC,0.232850612,877248.4239,869753.0696,884743.7782,0.00385171,-0.004725363,0.012428784
10/7/2007,EAST,0.278822675,5073805.852,5040702.752,5106908.952,0.009484257,0.002898065,0.016070449
10/7/2007,ERCOT,0.313259537,579672.7387,574055.0182,585290.4592,-0.002517973,-0.012184764,0.007148818
10/7/2007,WECC,0.232850612,877248.4239,869753.0696,884743.7782,0.00385171,-0.004725363,0.012428784
10/8/2007,EAST,0.276190444,5075029.766,5042035.336,5108024.196,0.009727767,0.003163196,0.016292338
10/8/2007,ERCOT,0.310188868,579626.0602,573998.6315,585253.4888,-0.002598296,-0.012281792,0.007085201
10/8/2007,WECC,0.230690873,877478.2304,870024.3591,884932.1017,0.004114682,-0.004414922,0.012644286
10/9/2007,EAST,0.276772443,5074758.031,5041739.52,5107776.541,0.009673703,0.003104341,0.016243064
10/9/2007,ERCOT,0.31005704,579624.2954,573996.4342,585252.1566,-0.002601332,-0.012285573,0.007082908
10/9/2007,WECC,0.232574309,877277.2873,869787.0214,884767.5533,0.003884739,-0.004686512,0.01245599
10/10/2007,EAST,0.275265133,5075463.131,5042506.931,5108419.33,0.009813989,0.003257025,0.016370954
10/10/2007,ERCOT,0.308513117,579605.1714,573972.1671,585238.1757,-0.00263424,-0.012327331,0.007058851
10/10/2007,WECC,0.230982066,877446.6885,869987.0064,884906.3706,0.004078588,-0.004457665,0.012614841
10/11/2007,EAST,0.27464582,5075754.11,5042823.409,5108684.811,0.009871882,0.003319991,0.016423774
10/11/2007,ERCOT,0.308890901,579609.5841,573977.8505,585241.3177,-0.002626647,-0.012317551,0.007064257
10/11/2007,WECC,0.232891143,877244.2032,869748.1083,884740.2982,0.003846881,-0.004731041,0.012424802
10/12/2007,EAST,0.293041201,5067400.314,5033792.651,5101007.976,0.008209811,0.001523232,0.014896391
10/12/2007,ERCOT,0.328887971,580040.3283,574453.3467,585627.3099,-0.001885436,-0.011499333,0.00772846
10/12/2007,WECC,0.244737787,876153.7311,868512.8469,883794.6153,0.002599033,-0.006144573,0.011342639
10/13/2007,EAST,0.293041201,5067400.314,5033792.651,5101007.976,0.008209811,0.001523232,0.014896391
10/13/2007,ERCOT,0.328887971,580040.3283,574453.3467,585627.3099,-0.001885436,-0.011499333,0.00772846
10/13/2007,WECC,0.244737787,876153.7311,868512.8469,883794.6153,0.002599033,-0.006144573,0.011342639
10/14/2007,EAST,0.293041201,5067400.314,5033792.651,5101007.976,0.008209811,0.001523232,0.014896391
10/14/2007,ERCOT,0.328887971,580040.3283,574453.3467,585627.3099,-0.001885436,-0.011499333,0.00772846
10/14/2007,WECC,0.244737787,876153.7311,868512.8469,883794.6153,0.002599033,-0.006144573,0.011342639
10/15/2007,EAST,0.265987632,5079901.176,5047293.765,5112508.586,0.010696983,0.004209413,0.017184552
10/15/2007,ERCOT,0.299535343,579556.8708,573892.7854,585220.9563,-0.002717354,-0.012463929,0.00702922
10/15/2007,WECC,0.223750999,878279.5903,870977.9378,885581.2427,0.005031693,-0.003323724,0.01338711
10/16/2007,EAST,0.259981538,5082861.594,5050391.144,5115332.045,0.011285987,0.004825668,0.017746307
10/16/2007,ERCOT,0.290527083,579636.7318,573944.6103,585328.8532,-0.002579932,-0.01237475,0.007214886
10/16/2007,WECC,0.212032809,879832.7354,872778.8944,886886.5764,0.006808986,-0.001262856,0.014880828
10/17/2007,EAST,0.26669747,5079555.717,5046925.894,5112185.54,0.01062825,0.004136222,0.017120279
10/17/2007,ERCOT,0.298491843,579559.0013,573891.3727,585226.63,-0.002713688,-0.01246636,0.007038983
10/17/2007,WECC,0.21957299,878805.9006,871600.2699,886011.5314,0.00563396,-0.002611577,0.013879497
10/18/2007,EAST,0.264920314,5080422.395,5047846.592,5112998.199,0.010800684,0.004319404,0.017281965
10/18/2007,ERCOT,0.297465964,579562.8195,573891.76,585233.879,-0.002707118,-0.012465693,0.007051457
10/18/2007,WECC,0.22007121,878741.4839,871524.5639,885958.404,0.005560247,-0.002698209,0.013818703
10/19/2007,EAST,0.275056113,5075561.253,5042613.67,5108508.836,0.009833512,0.003278262,0.016388762
10/19/2007,ERCOT,0.30975068,579620.2731,573991.4025,585249.1438,-0.002608254,-0.012294232,0.007077724
10/19/2007,WECC,0.226527544,877947.7456,870582.7902,885312.7011,0.004651957,-0.003775898,0.013079813
10/20/2007,EAST,0.275056113,5075561.253,5042613.67,5108508.836,0.009833512,0.003278262,0.016388762
10/20/2007,ERCOT,0.30975068,579620.2731,573991.4025,585249.1438,-0.002608254,-0.012294232,0.007077724
10/20/2007,WECC,0.226527544,877947.7456,870582.7902,885312.7011,0.004651957,-0.003775898,0.013079813
10/21/2007,EAST,0.275056113,5075561.253,5042613.67,5108508.836,0.009833512,0.003278262,0.016388762
10/21/2007,ERCOT,0.30975068,579620.2731,573991.4025,585249.1438,-0.002608254,-0.012294232,0.007077724
10/21/2007,WECC,0.226527544,877947.7456,870582.7902,885312.7011,0.004651957,-0.003775898,0.013079813
10/22/2007,EAST,0.283289857,5071757.521,5038475.792,5105039.25,0.009076721,0.00245499,0.015698453
10/22/2007,ERCOT,0.319876134,579805.5664,574205.4274,585405.7054,-0.002289407,-0.011925944,0.00734713
10/22/2007,WECC,0.228769015,877690.6957,870276.648,885104.7434,0.00435781,-0.004126223,0.012841843
10/23/2007,EAST,0.299911026,5064412.462,5030653.648,5098171.277,0.007615349,0.000898696,0.014332001
10/23/2007,ERCOT,0.335963972,580251.4978,574663.6157,585839.3799,-0.001522063,-0.011137509,0.008093383
10/23/2007,WECC,0.232612816,877273.2552,869782.2761,884764.2344,0.003880125,-0.004691942,0.012452192
10/24/2007,EAST,0.304684155,5062370.336,5028551.213,5096189.459,0.007209047,0.000480395,0.013937699
10/24/2007,ERCOT,0.346310125,580571.9872,574962.986,586180.9884,-0.000970575,-0.010622362,0.008681212
10/24/2007,WECC,0.233579062,877173.0907,869664.655,884681.5265,0.003765505,-0.004826538,0.012357548
10/25/2007,EAST,0.286578963,5070271.19,5036867.447,5103674.932,0.008781001,0.002134993,0.015427008
10/25/2007,ERCOT,0.32590489,579957.21,574367.5059,585546.9141,-0.002028464,-0.011647045,0.007590118
10/25/2007,WECC,0.229330102,877627.9011,870201.9798,885053.8224,0.004285953,-0.004211667,0.012783573
10/26/2007,EAST,0.29239923,5067682.756,5034092.871,5101272.64,0.008266006,0.001582964,0.014949049
10/26/2007,ERCOT,0.333839532,580186.5665,574600.088,585773.0451,-0.001633794,-0.011246825,0.007979237
10/26/2007,WECC,0.239393274,876611.1055,869017.2257,884204.9854,0.003122415,-0.005567403,0.011812233
10/27/2007,EAST,0.29239923,5067682.756,5034092.871,5101272.64,0.008266006,0.001582964,0.014949049
10/27/2007,ERCOT,0.333839532,580186.5665,574600.088,585773.0451,-0.001633794,-0.011246825,0.007979237
10/27/2007,WECC,0.239393274,876611.1055,869017.2257,884204.9854,0.003122415,-0.005567403,0.011812233
10/28/2007,EAST,0.29239923,5067682.756,5034092.871,5101272.64,0.008266006,0.001582964,0.014949049
10/28/2007,ERCOT,0.333839532,580186.5665,574600.088,585773.0451,-0.001633794,-0.011246825,0.007979237
10/28/2007,WECC,0.239393274,876611.1055,869017.2257,884204.9854,0.003122415,-0.005567403,0.011812233
10/29/2007,EAST,0.27893828,5073752.394,5040644.551,5106860.238,0.009473621,0.002886486,0.016060757
10/29/2007,ERCOT,0.317308756,579749.2744,574142.9612,585355.5876,-0.002386273,-0.012033434,0.007260889
10/29/2007,WECC,0.219411992,878826.8107,871624.8102,886028.8112,0.005657888,-0.002583496,0.013899271
10/30/2007,EAST,0.266015111,5079887.785,5047279.527,5112496.043,0.010694318,0.00420658,0.017182056
10/30/2007,ERCOT,0.299490325,579556.9268,573892.6876,585221.1661,-0.002717258,-0.012464097,0.007029581
10/30/2007,WECC,0.211469026,879913.2734,872868.5395,886958.0073,0.006901147,-0.001160273,0.014962567
10/31/2007,EAST,0.260814005,5082447.345,5049964.584,5114930.106,0.011203568,0.004740799,0.017666337
10/31/2007,ERCOT,0.308074692,579600.2716,573965.7839,585234.7593,-0.002642672,-0.012338315,0.007052972
10/31/2007,WECC,0.211125995,879962.5221,872923.1212,887001.923,0.006957503,-0.001097814,0.015012821
11/1/2007,EAST,0.275052147,5075563.116,5042615.696,5108510.536,0.009833882,0.003278665,0.0163891
11/1/2007,ERCOT,0.314291412,579690.707,574076.0631,585305.3509,-0.002487053,-0.01214855,0.007174444
11/1/2007,WECC,0.227192252,877870.4929,870490.7356,885250.2502,0.004563555,-0.003881238,0.013008349
11/2/2007,EAST,0.297765031,5065339.284,5031619.738,5099058.83,0.007799749,0.001090909,0.014508589
11/2/2007,ERCOT,0.34852182,580638.7843,575022.2759,586255.2927,-0.000855633,-0.010520338,0.008809073
11/2/2007,WECC,0.260026019,875129.7539,867514.3674,882745.1403,0.001427277,-0.007287152,0.010141705
11/3/2007,EAST,0.297765031,5065339.284,5031619.738,5099058.83,0.007799749,0.001090909,0.014508589
11/3/2007,ERCOT,0.34852182,580638.7843,575022.2759,586255.2927,-0.000855633,-0.010520338,0.008809073
11/3/2007,WECC,0.260026019,875129.7539,867514.3674,882745.1403,0.001427277,-0.007287152,0.010141705
11/4/2007,EAST,0.297765031,5065339.284,5031619.738,5099058.83,0.007799749,0.001090909,0.014508589
11/4/2007,ERCOT,0.34852182,580638.7843,575022.2759,586255.2927,-0.000855633,-0.010520338,0.008809073
11/4/2007,WECC,0.260026019,875129.7539,867514.3674,882745.1403,0.001427277,-0.007287152,0.010141705
11/5/2007,EAST,0.28534314,5070827.565,5037468.462,5104186.669,0.008891697,0.002254571,0.015528824
11/5/2007,ERCOT,0.327680895,580006.1587,574418.2854,585594.0319,-0.001944234,-0.011559665,0.007671196
11/5/2007,WECC,0.245259103,876112.0304,868468.2037,883755.8571,0.002551314,-0.006195659,0.011298287
11/6/2007,EAST,0.262814935,5081456.764,5048934.879,5113978.649,0.011006482,0.004535929,0.017477036
11/6/2007,ERCOT,0.307388587,579593.0884,573956.2621,585229.9146,-0.002655032,-0.0123547,0.007044635
11/6/2007,WECC,0.232508031,877284.2345,869795.1991,884773.2698,0.003892689,-0.004677154,0.012462532
11/7/2007,EAST,0.262397877,5081662.632,5049149.946,5114175.318,0.011047442,0.004578719,0.017516165
11/7/2007,ERCOT,0.308411442,579604.0138,573970.6664,585237.3613,-0.002636232,-0.012329914,0.007057449
11/7/2007,WECC,0.241683722,876408.3436,868790.5543,884026.1328,0.002890391,-0.005826787,0.011607569
11/8/2007,EAST,0.286117512,5070478.649,5037091.391,5103865.907,0.008822277,0.002179549,0.015465005
11/8/2007,ERCOT,0.341589401,580426.2048,574829.7656,586022.6441,-0.001221433,-0.010851604,0.008408738
11/8/2007,WECC,0.258094454,875237.5352,867607.2944,882867.7761,0.001550613,-0.007180814,0.01028204
11/9/2007,EAST,0.300407993,5064198.626,5030431.783,5097965.47,0.007572804,0.000854554,0.014291054
11/9/2007,ERCOT,0.365169465,581062.9937,575363.2906,586762.6968,-0.000125667,-0.009933531,0.009682197
11/9/2007,WECC,0.277553768,874398.4891,867016.8981,881780.0802,0.000590477,-0.007856415,0.009037369
11/10/2007,EAST,0.300407993,5064198.626,5030431.783,5097965.47,0.007572804,0.000854554,0.014291054
11/10/2007,ERCOT,0.365169465,581062.9937,575363.2906,586762.6968,-0.000125667,-0.009933531,0.009682197
11/10/2007,WECC,0.277553768,874398.4891,867016.8981,881780.0802,0.000590477,-0.007856415,0.009037369
11/11/2007,EAST,0.300407993,5064198.626,5030431.783,5097965.47,0.007572804,0.000854554,0.014291054
11/11/2007,ERCOT,0.365169465,581062.9937,575363.2906,586762.6968,-0.000125667,-0.009933531,0.009682197
11/11/2007,WECC,0.277553768,874398.4891,867016.8981,881780.0802,0.000590477,-0.007856415,0.009037369
11/12/2007,EAST,0.288523601,5069400.624,5035930.003,5102871.245,0.008607793,0.001948479,0.015267107
11/12/2007,ERCOT,0.351099829,580714.6761,575088.1855,586341.1666,-0.000725041,-0.010406923,0.008956842
11/12/2007,WECC,0.278640366,874366.355,867002.7695,881729.9405,0.000553705,-0.007872583,0.008979993
11/13/2007,EAST,0.279369402,5073553.251,5040427.758,5106678.744,0.009434,0.002843353,0.016024647
11/13/2007,ERCOT,0.345022283,580532.5503,574927.4519,586137.6488,-0.001038437,-0.010683508,0.008606635
11/13/2007,WECC,0.25534551,875401.2228,867755.0885,883047.3571,0.001737924,-0.00701169,0.010487538
11/14/2007,EAST,0.277573362,5074385.13,5041333.498,5107436.762,0.00959951,0.003023559,0.016175462
11/14/2007,ERCOT,0.356930684,580875.146,575221.6631,586528.6288,-0.000448909,-0.010177239,0.00927942
11/14/2007,WECC,0.292475419,874068.7884,866933.2353,881204.3416,0.000213194,-0.007952152,0.008378541
11/15/2007,EAST,0.269363409,5078266.863,5045544.52,5110989.206,0.01037182,0.003861383,0.016882256
11/15/2007,ERCOT,0.371710017,581166.8259,575426.774,586906.8778,5.30E-05,-0.009824291,0.009930299
11/15/2007,WECC,0.294609423,874039.3011,866935.9807,881142.6216,0.000179451,-0.007949011,0.008307913
11/16/2007,EAST,0.27170002,5077148.56,5044336.879,5109960.241,0.010149322,0.003621111,0.016677533
11/16/2007,ERCOT,0.378290958,581218.927,575438.405,586999.449,0.000142658,-0.009804277,0.010089593
11/16/2007,WECC,0.290329412,874102.494,866933.2827,881271.7053,0.000251764,-0.007952098,0.008455626
11/17/2007,EAST,0.27170002,5077148.56,5044336.879,5109960.241,0.010149322,0.003621111,0.016677533
11/17/2007,ERCOT,0.378290958,581218.927,575438.405,586999.449,0.000142658,-0.009804277,0.010089593
11/17/2007,WECC,0.290329412,874102.494,866933.2827,881271.7053,0.000251764,-0.007952098,0.008455626
11/18/2007,EAST,0.27170002,5077148.56,5044336.879,5109960.241,0.010149322,0.003621111,0.016677533
11/18/2007,ERCOT,0.378290958,581218.927,575438.405,586999.449,0.000142658,-0.009804277,0.010089593
11/18/2007,WECC,0.290329412,874102.494,866933.2827,881271.7053,0.000251764,-0.007952098,0.008455626
11/19/2007,EAST,0.271471289,5077257.557,5044454.874,5110060.24,0.010171008,0.003644587,0.016697429
11/19/2007,ERCOT,0.351501513,580726.2699,575098.1098,586354.4301,-0.00070509,-0.010389846,0.008979665
11/19/2007,WECC,0.256175336,875350.5147,867708.5002,882992.5293,0.001679898,-0.007065002,0.010424797
11/20/2007,EAST,0.288898271,5069233.57,5035750.573,5102716.567,0.008574556,0.00191278,0.015236332
11/20/2007,ERCOT,0.347793925,580616.9497,575003.0224,586230.877,-0.000893205,-0.010553469,0.008767059
11/20/2007,WECC,0.249517096,875790.1006,868132.9338,883447.2674,0.002182924,-0.006579315,0.010945162
11/21/2007,EAST,0.29461698,5066709.469,5033060.715,5100358.224,0.008072361,0.001377606,0.014767116
11/21/2007,ERCOT,0.347033261,580593.9705,574982.6253,586205.3157,-0.000932747,-0.010588567,0.008723074
11/21/2007,WECC,0.271670815,874597.574,867122.8612,882072.2868,0.000818293,-0.00773516,0.009371747
11/22/2007,EAST,0.29461698,5066709.469,5033060.715,5100358.224,0.008072361,0.001377606,0.014767116
11/22/2007,ERCOT,0.347033261,580593.9705,574982.6253,586205.3157,-0.000932747,-0.010588567,0.008723074
11/22/2007,WECC,0.271670815,874597.574,867122.8612,882072.2868,0.000818293,-0.00773516,0.009371747
11/23/2007,EAST,0.29461698,5066709.469,5033060.715,5100358.224,0.008072361,0.001377606,0.014767116
11/23/2007,ERCOT,0.347033261,580593.9705,574982.6253,586205.3157,-0.000932747,-0.010588567,0.008723074
11/23/2007,WECC,0.271670815,874597.574,867122.8612,882072.2868,0.000818293,-0.00773516,0.009371747
11/24/2007,EAST,0.29461698,5066709.469,5033060.715,5100358.224,0.008072361,0.001377606,0.014767116
11/24/2007,ERCOT,0.347033261,580593.9705,574982.6253,586205.3157,-0.000932747,-0.010588567,0.008723074
11/24/2007,WECC,0.271670815,874597.574,867122.8612,882072.2868,0.000818293,-0.00773516,0.009371747
11/25/2007,EAST,0.29461698,5066709.469,5033060.715,5100358.224,0.008072361,0.001377606,0.014767116
11/25/2007,ERCOT,0.347033261,580593.9705,574982.6253,586205.3157,-0.000932747,-0.010588567,0.008723074
11/25/2007,WECC,0.271670815,874597.574,867122.8612,882072.2868,0.000818293,-0.00773516,0.009371747
11/26/2007,EAST,0.253042529,5086361.754,5053880.947,5118842.561,0.011982379,0.005519999,0.018444759
11/26/2007,ERCOT,0.289849471,579648.7282,573954.8162,585342.6401,-0.002559289,-0.012357188,0.00723861
11/26/2007,WECC,0.212039109,879831.8383,872777.8932,886885.7834,0.00680796,-0.001264001,0.01487992
11/27/2007,EAST,0.256208589,5084754.437,5052305.711,5117203.163,0.011662587,0.00520659,0.018118585
11/27/2007,ERCOT,0.291572237,579619.9641,573930.7122,585309.2159,-0.002608786,-0.012398665,0.007181094
11/27/2007,WECC,0.211622353,879891.3203,872844.1511,886938.4896,0.006876026,-0.001188181,0.014940233
11/28/2007,EAST,0.253876621,5085936.666,5053469.266,5118404.065,0.011897803,0.005438091,0.018357516
11/28/2007,ERCOT,0.292289189,579609.6597,573922.4479,585296.8715,-0.002626517,-0.012412886,0.007159852
11/28/2007,WECC,0.214310594,879512.542,872418.0174,886607.0666,0.006442583,-0.001675814,0.01456098
11/29/2007,EAST,0.255433167,5085146.522,5052694.54,5117598.503,0.011740596,0.005283951,0.018197242
