date,intercn,co2mass,gasprice,coalprice
6/9/2008,ERCOT,697771.235,12.276349,2.5503914
6/9/2008,WECC,822096.173,11.107196,1.7873455
6/10/2008,EAST,6450769.403,12.744662,2.9622734
6/10/2008,ERCOT,695749.353,12.293522,2.5503914
6/10/2008,WECC,823316.07,11.439724,1.7873455
6/11/2008,EAST,6259725.85,12.525576,2.9622734
6/11/2008,ERCOT,704392.765,12.124988,2.5503914
6/11/2008,WECC,807798.582,11.210427,1.7873455
6/12/2008,EAST,6315876.988,12.495661,2.9622734
6/12/2008,ERCOT,715970.443,12.122417,2.5503914
6/12/2008,WECC,818965.366,11.235245,1.7873455
6/13/2008,EAST,6142278.509,12.433292,2.9622734
6/13/2008,ERCOT,728237.506,12.080466,2.5503914
6/13/2008,WECC,825763.447,10.865932,1.7873455
6/14/2008,EAST,5654139.957,12.433292,2.9622734
6/14/2008,ERCOT,699786.638,12.080466,2.5503914
6/14/2008,WECC,811306.609,10.865932,1.7873455
6/15/2008,EAST,5437185.109,12.433292,2.9622734
6/15/2008,ERCOT,702118.014,12.080466,2.5503914
6/15/2008,WECC,820635.056,10.865932,1.7873455
6/16/2008,EAST,5883891.752,12.758004,2.9622734
6/16/2008,ERCOT,749453.64,12.410187,2.5503914
6/16/2008,WECC,914775.41,11.767403,1.7873455
6/17/2008,EAST,5736628.681,12.823072,2.9622734
6/17/2008,ERCOT,719647.116,12.412584,2.5503914
6/17/2008,WECC,935174.432,11.89393,1.7873455
6/18/2008,EAST,5548984.456,12.864165,2.9622734
6/18/2008,ERCOT,730037.929,12.544733,2.5503914
6/18/2008,WECC,956439.592,12.061903,1.7873455
6/19/2008,EAST,5596983.484,13.019974,2.9622734
6/19/2008,ERCOT,702737.638,12.693733,2.5503914
6/19/2008,WECC,970853.18,12.300524,1.7873455
6/20/2008,EAST,5642437.494,12.737062,2.9622734
6/20/2008,ERCOT,699115.829,12.356912,2.5503914
6/20/2008,WECC,1017256.641,11.842823,1.7873455
6/21/2008,EAST,5357907.159,12.737062,2.9622734
6/21/2008,ERCOT,682049.159,12.356912,2.5503914
6/21/2008,WECC,1015578.155,11.842823,1.7873455
6/22/2008,EAST,5249422.439,12.737062,2.9622734
6/22/2008,ERCOT,672392.919,12.356912,2.5503914
6/22/2008,WECC,956385.89,11.842823,1.7873455
6/23/2008,EAST,5900596.978,12.96712,2.9622734
6/23/2008,ERCOT,722997.763,12.547152,2.5503914
6/23/2008,WECC,972976.327,12.226836,1.7873455
6/24/2008,EAST,5982912.007,13.051179,2.9622734
6/24/2008,ERCOT,713452.608,12.627046,2.5503914
6/24/2008,WECC,959029.274,12.289149,1.7873455
6/25/2008,EAST,6119440.931,12.906357,2.9622734
6/25/2008,ERCOT,724298.489,12.416118,2.5503914
6/25/2008,WECC,960869.512,12.024732,1.7873455
6/26/2008,EAST,6260670.235,12.897064,2.9622734
6/26/2008,ERCOT,702158.095,12.315926,2.5503914
6/26/2008,WECC,940635.762,11.674993,1.7873455
6/27/2008,EAST,6245588.68,13.082348,2.9622734
6/27/2008,ERCOT,704301.298,12.649926,2.5503914
6/27/2008,WECC,954391.667,11.934411,1.7873455
6/28/2008,EAST,5834625.368,13.082348,2.9622734
6/28/2008,ERCOT,673999.287,12.649926,2.5503914
6/28/2008,WECC,917554.223,11.934411,1.7873455
6/29/2008,EAST,5427201.23,13.082348,2.9622734
6/29/2008,ERCOT,651030.086,12.649926,2.5503914
6/29/2008,WECC,923308.459,11.934411,1.7873455
6/30/2008,EAST,5796947.93,13.212875,2.9622734
6/30/2008,ERCOT,691161.798,12.817916,2.5503914
6/30/2008,WECC,1004340.708,12.384773,1.7873455
7/1/2008,EAST,5726967.077,13.268919,3.1834159
7/1/2008,ERCOT,698624.436,12.827084,2.5839019
7/1/2008,WECC,1002041.291,12.279927,1.9787639
7/2/2008,EAST,5824184.562,13.287152,3.1834159
7/2/2008,ERCOT,680409.386,12.804126,2.5839019
7/2/2008,WECC,1003182.071,12.115459,1.9787639
7/3/2008,EAST,5744244.494,12.832873,3.1834159
7/3/2008,ERCOT,705012.6,12.438637,2.5839019
7/3/2008,WECC,1006020.216,11.437945,1.9787639
7/4/2008,EAST,5173265.594,12.832873,3.1834159
7/4/2008,ERCOT,656233.839,12.438637,2.5839019
7/4/2008,WECC,918990.344,11.437945,1.9787639
7/5/2008,EAST,5227279.462,12.832873,3.1834159
7/5/2008,ERCOT,624451.896,12.438637,2.5839019
7/5/2008,WECC,921126.932,11.437945,1.9787639
7/6/2008,EAST,5502909.237,12.832873,3.1834159
7/6/2008,ERCOT,632285.529,12.438637,2.5839019
7/6/2008,WECC,930587.14,11.437945,1.9787639
7/7/2008,EAST,6408970.463,12.977696,3.1834159
7/7/2008,ERCOT,683549.954,12.486236,2.5839019
7/7/2008,WECC,1051067.733,12.201213,1.9787639
7/8/2008,EAST,6599778.544,12.475646,3.1834159
7/8/2008,ERCOT,692526.823,11.991447,2.5839019
7/8/2008,WECC,1094646.954,11.468709,1.9787639
7/9/2008,EAST,6418590.445,12.073961,3.1834159
7/9/2008,ERCOT,716273.596,11.628696,2.5839019
7/9/2008,WECC,1120280.551,11.108621,1.9787639
7/10/2008,EAST,6338921.315,11.817475,3.1834159
7/10/2008,ERCOT,706337.423,11.336228,2.5839019
7/10/2008,WECC,1088967.433,10.749068,1.9787639
7/11/2008,EAST,6412187.69,12.098551,3.1834159
7/11/2008,ERCOT,720633.516,11.596365,2.5839019
7/11/2008,WECC,1026968.485,10.707291,1.9787639
7/12/2008,EAST,6047718.939,12.098551,3.1834159
7/12/2008,ERCOT,707947.804,11.596365,2.5839019
7/12/2008,WECC,966300.688,10.707291,1.9787639
7/13/2008,EAST,5665787.808,12.098551,3.1834159
7/13/2008,ERCOT,700297.371,11.596365,2.5839019
7/13/2008,WECC,997874.731,10.707291,1.9787639
7/14/2008,EAST,6155366.462,11.63007,3.1834159
7/14/2008,ERCOT,725793.531,11.147039,2.5839019
7/14/2008,WECC,1081127.885,10.600537,1.9787639
7/15/2008,EAST,6347442.869,11.931126,3.1834159
7/15/2008,ERCOT,710788.006,11.382806,2.5839019
7/15/2008,WECC,1076610.381,10.798593,1.9787639
7/16/2008,EAST,6570927.445,11.532747,3.1834159
7/16/2008,ERCOT,716545.693,10.843168,2.5839019
7/16/2008,WECC,1088272.913,10.333087,1.9787639
7/17/2008,EAST,6711480.402,11.828799,3.1834159
7/17/2008,ERCOT,733551.58,11.072527,2.5839019
7/17/2008,WECC,1100032.614,10.324548,1.9787639
7/18/2008,EAST,6726345.876,10.648352,3.1834159
7/18/2008,ERCOT,721686.406,10.147511,2.5839019
7/18/2008,WECC,1060358.786,9.4524632,1.9787639
7/19/2008,EAST,6354180.5,10.648352,3.1834159
7/19/2008,ERCOT,701836.711,10.147511,2.5839019
7/19/2008,WECC,996394.449,9.4524632,1.9787639
7/20/2008,EAST,6407418.472,10.648352,3.1834159
7/20/2008,ERCOT,707630.078,10.147511,2.5839019
7/20/2008,WECC,984861.542,9.4524632,1.9787639
7/21/2008,EAST,6971951.975,10.713569,3.1834159
7/21/2008,ERCOT,758882.065,10.21558,2.5839019
7/21/2008,WECC,1051003.613,9.7258329,1.9787639
7/22/2008,EAST,6680241.548,10.209159,3.1834159
7/22/2008,ERCOT,753849.318,9.7945271,2.5839019
7/22/2008,WECC,1074156.432,9.4184322,1.9787639
7/23/2008,EAST,6322001.058,9.9811144,3.1834159
7/23/2008,ERCOT,730604.43,9.5639677,2.5839019
7/23/2008,WECC,1078425.383,9.2698584,1.9787639
7/24/2008,EAST,6191125.173,9.7993002,3.1834159
7/24/2008,ERCOT,686008.58,9.4190817,2.5839019
7/24/2008,WECC,1101771.028,9.1677284,1.9787639
7/25/2008,EAST,6181447.947,9.3477364,3.1834159
7/25/2008,ERCOT,732091.884,9.0465822,2.5839019
7/25/2008,WECC,1092946.385,8.6089897,1.9787639
7/26/2008,EAST,5989139.125,9.3477364,3.1834159
7/26/2008,ERCOT,725284.38,9.0465822,2.5839019
7/26/2008,WECC,1046470.809,8.6089897,1.9787639
7/27/2008,EAST,5874253.91,9.3477364,3.1834159
7/27/2008,ERCOT,701173.784,9.0465822,2.5839019
7/27/2008,WECC,1019129.502,8.6089897,1.9787639
7/28/2008,EAST,6507472.341,9.347641,3.1834159
7/28/2008,ERCOT,756302.014,8.9348583,2.5839019
7/28/2008,WECC,1057416.295,8.5219736,1.9787639
7/29/2008,EAST,6780256.324,9.1942129,3.1834159
7/29/2008,ERCOT,735638.6,8.817173,2.5839019
7/29/2008,WECC,1045640.518,8.2503881,1.9787639
7/30/2008,EAST,6756347.429,9.0565977,3.1834159
7/30/2008,ERCOT,735021.956,8.5977316,2.5839019
7/30/2008,WECC,1057139.062,7.8974619,1.9787639
7/31/2008,EAST,6766607.325,9.3113451,3.1834159
7/31/2008,ERCOT,757965.695,8.9326868,2.5839019
7/31/2008,WECC,1080435.493,8.1597176,1.9787639
8/1/2008,EAST,6731850.861,9.0870724,3.4079897
8/1/2008,ERCOT,763411.623,8.7112398,2.6093051
8/1/2008,WECC,1105946.61,7.9781609,1.8934805
8/2/2008,EAST,6233939.135,9.0870724,3.4079897
8/2/2008,ERCOT,738370.967,8.7112398,2.6093051
8/2/2008,WECC,1052323.603,7.9781609,1.8934805
8/3/2008,EAST,5963537.302,9.0870724,3.4079897
8/3/2008,ERCOT,712178.069,8.7112398,2.6093051
8/3/2008,WECC,1032453.119,7.9781609,1.8934805
8/4/2008,EAST,6639115.371,9.2808847,3.4079897
8/4/2008,ERCOT,780868.47,8.9321175,2.6093051
8/4/2008,WECC,1119397.225,8.3634796,1.8934805
8/5/2008,EAST,6817378.146,8.6765137,3.4079897
8/5/2008,ERCOT,735756.502,8.3292494,2.6093051
8/5/2008,WECC,1150852.177,7.7917919,1.8934805
8/6/2008,EAST,6780191.87,8.6696882,3.4079897
8/6/2008,ERCOT,728032.572,8.4108191,2.6093051
8/6/2008,WECC,1168132.573,7.8684788,1.8934805
8/7/2008,EAST,6504747.849,8.7057266,3.4079897
8/7/2008,ERCOT,752890.139,8.4932585,2.6093051
8/7/2008,WECC,1154985.826,7.993659,1.8934805
8/8/2008,EAST,6042026.955,8.1554699,3.4079897
8/8/2008,ERCOT,732991.756,7.943152,2.6093051
8/8/2008,WECC,1108098.958,7.63625,1.8934805
8/9/2008,EAST,5504978.334,8.1554699,3.4079897
8/9/2008,ERCOT,699650.985,7.943152,2.6093051
8/9/2008,WECC,1026685.718,7.63625,1.8934805
8/10/2008,EAST,5323502.734,8.1554699,3.4079897
8/10/2008,ERCOT,723480.253,7.943152,2.6093051
8/10/2008,WECC,1035640.603,7.63625,1.8934805
8/11/2008,EAST,5825318.608,8.1338606,3.4079897
8/11/2008,ERCOT,741982.054,7.9026322,2.6093051
8/11/2008,WECC,1090722.379,7.5358548,1.8934805
8/12/2008,EAST,5796980.425,8.2182617,3.4079897
8/12/2008,ERCOT,733808.614,7.9544711,2.6093051
8/12/2008,WECC,1117312.198,7.6107359,1.8934805
8/13/2008,EAST,5879432.612,8.0973482,3.4079897
8/13/2008,ERCOT,757610.43,7.8497181,2.6093051
8/13/2008,WECC,1137600.667,7.4939771,1.8934805
8/14/2008,EAST,5929867.249,8.1113501,3.4079897
8/14/2008,ERCOT,743808.832,7.8625722,2.6093051
8/14/2008,WECC,1154278.843,7.5934768,1.8934805
8/15/2008,EAST,5829686.924,7.8313031,3.4079897
8/15/2008,ERCOT,707938.971,7.5950279,2.6093051
8/15/2008,WECC,1140703.168,7.2877851,1.8934805
8/16/2008,EAST,5422573.063,7.8313031,3.4079897
8/16/2008,ERCOT,624489.178,7.5950279,2.6093051
8/16/2008,WECC,1077833.448,7.2877851,1.8934805
8/17/2008,EAST,5424539.246,7.8313031,3.4079897
8/17/2008,ERCOT,614293.497,7.5950279,2.6093051
8/17/2008,WECC,1047551.179,7.2877851,1.8934805
8/18/2008,EAST,6108675.63,7.8303471,3.4079897
8/18/2008,ERCOT,634555.391,7.5205588,2.6093051
8/18/2008,WECC,1087300.206,7.3136129,1.8934805
8/19/2008,EAST,6141677.244,7.7577968,3.4079897
8/19/2008,ERCOT,617907.68,7.475523,2.6093051
8/19/2008,WECC,1070891.805,7.326159,1.8934805
8/20/2008,EAST,6017707.39,8.0272169,3.4079897
8/20/2008,ERCOT,627625.187,7.7387042,2.6093051
8/20/2008,WECC,1086752.238,7.4791632,1.8934805
8/21/2008,EAST,6040490.587,8.0120192,3.4079897
8/21/2008,ERCOT,650990.856,7.7528729,2.6093051
8/21/2008,WECC,1081066.413,7.3779821,1.8934805
8/22/2008,EAST,6113431.509,7.8709569,3.4079897
8/22/2008,ERCOT,671312.287,7.6120291,2.6093051
8/22/2008,WECC,1088554.372,7.2546411,1.8934805
8/23/2008,EAST,5809371.604,7.8709569,3.4079897
8/23/2008,ERCOT,642074.02,7.6120291,2.6093051
8/23/2008,WECC,1066891.781,7.2546411,1.8934805
8/24/2008,EAST,5614092.829,7.8709569,3.4079897
8/24/2008,ERCOT,652948.249,7.6120291,2.6093051
8/24/2008,WECC,1072067.607,7.2546411,1.8934805
8/25/2008,EAST,5941424.488,7.5917659,3.4079897
8/25/2008,ERCOT,695112.767,7.3230782,2.6093051
8/25/2008,WECC,1116458.205,7.1030331,1.8934805
8/26/2008,EAST,5740752.688,7.97332,3.4079897
8/26/2008,ERCOT,689852.305,7.7455411,2.6093051
8/26/2008,WECC,1117933.588,7.3648591,1.8934805
8/27/2008,EAST,5787269.827,8.3897715,3.4079897
8/27/2008,ERCOT,694201.437,8.1246347,2.6093051
8/27/2008,WECC,1147526.817,7.572237,1.8934805
8/28/2008,EAST,5934158.391,8.1392698,3.4079897
8/28/2008,ERCOT,716565.517,7.9973898,2.6093051
8/28/2008,WECC,1134348.581,7.238822,1.8934805
8/29/2008,EAST,5944441.757,7.9357381,3.4079897
8/29/2008,ERCOT,706528.214,7.5589218,2.6093051
8/29/2008,WECC,1119726.116,6.844079,1.8934805
8/30/2008,EAST,5573960.836,7.9357381,3.4079897
8/30/2008,ERCOT,683880.919,7.5589218,2.6093051
8/30/2008,WECC,1031556.525,6.844079,1.8934805
8/31/2008,EAST,5495085.939,7.9357381,3.4079897
8/31/2008,ERCOT,666236.389,7.5589218,2.6093051
8/31/2008,WECC,980483.962,6.844079,1.8934805
9/1/2008,EAST,5608641.807,7.9357381,3.4353504
9/1/2008,ERCOT,664755.371,7.5589218,2.5696197
9/1/2008,WECC,1002149.384,6.844079,1.8218803
9/2/2008,EAST,6153989.569,7.3851638,3.4353504
9/2/2008,ERCOT,712004.526,6.9428682,2.5696197
9/2/2008,WECC,1077743.661,6.12361,1.8218803
9/3/2008,EAST,6027816.71,7.160532,3.4353504
9/3/2008,ERCOT,664185.04,6.8007588,2.5696197
9/3/2008,WECC,1102111.067,6.057744,1.8218803
9/4/2008,EAST,5941973.116,7.0760722,3.4353504
9/4/2008,ERCOT,646604.539,6.8185182,2.5696197
9/4/2008,WECC,1124504.225,6.2037621,1.8218803
9/5/2008,EAST,5712902.368,7.2223272,3.4353504
9/5/2008,ERCOT,666209.19,6.98768,2.5696197
9/5/2008,WECC,1123194.636,6.3335299,1.8218803
9/6/2008,EAST,5245052.182,7.2223272,3.4353504
9/6/2008,ERCOT,617560.918,6.98768,2.5696197
9/6/2008,WECC,1083215.2,6.3335299,1.8218803
9/7/2008,EAST,5184533.874,7.2223272,3.4353504
9/7/2008,ERCOT,604562.44,6.98768,2.5696197
9/7/2008,WECC,1059960.39,6.3335299,1.8218803
9/8/2008,EAST,5792837.369,7.50771,3.4353504
9/8/2008,ERCOT,671311.688,7.2709179,2.5696197
9/8/2008,WECC,1088614.96,6.6554689,1.8218803
9/9/2008,EAST,5642194.751,7.0686522,3.4353504
9/9/2008,ERCOT,657741.185,6.8381562,2.5696197
9/9/2008,WECC,1048860.82,6.1522169,1.8218803
9/10/2008,EAST,5490090.399,7.4207511,3.4353504
9/10/2008,ERCOT,663565.432,7.1646671,2.5696197
9/10/2008,WECC,1033093.947,6.420939,1.8218803
9/11/2008,EAST,5606932.084,7.4863191,3.4353504
9/11/2008,ERCOT,662738.962,7.0648222,2.5696197
9/11/2008,WECC,1002097.725,6.2891078,1.8218803
9/12/2008,EAST,5737111.515,7.3112059,3.4353504
9/12/2008,ERCOT,636060.306,6.4075999,2.5696197
9/12/2008,WECC,987334.299,5.9710798,1.8218803
9/13/2008,EAST,5592172.626,7.3112059,3.4353504
9/13/2008,ERCOT,509008.628,6.4075999,2.5696197
9/13/2008,WECC,954394.511,5.9710798,1.8218803
9/14/2008,EAST,5314148.849,7.3112059,3.4353504
9/14/2008,ERCOT,452552.958,6.4075999,2.5696197
9/14/2008,WECC,956408.539,5.9710798,1.8218803
9/15/2008,EAST,5429253.251,7.2008748,3.4353504
9/15/2008,ERCOT,465079.407,6.1104121,2.5696197
9/15/2008,WECC,1030637.752,5.8619699,1.8218803
9/16/2008,EAST,5125474.133,6.948967,3.4353504
9/16/2008,ERCOT,487348.593,5.801579,2.5696197
9/16/2008,WECC,1038974.962,5.9073329,1.8218803
9/17/2008,EAST,5144112.343,7.040144,3.4353504
9/17/2008,ERCOT,512936.915,5.5633922,2.5696197
9/17/2008,WECC,1057615.385,5.9613681,1.8218803
9/18/2008,EAST,5216067.063,7.483336,3.4353504
9/18/2008,ERCOT,495215.36,6.510716,2.5696197
9/18/2008,WECC,1048525.604,6.358542,1.8218803
9/19/2008,EAST,5099990.964,7.0876651,3.4353504
9/19/2008,ERCOT,523297.411,6.4985371,2.5696197
9/19/2008,WECC,1024795.492,5.73173,1.8218803
9/20/2008,EAST,4767261.898,7.0876651,3.4353504
9/20/2008,ERCOT,530318.063,6.4985371,2.5696197
9/20/2008,WECC,933383.374,5.73173,1.8218803
9/21/2008,EAST,4778392.117,7.0876651,3.4353504
9/21/2008,ERCOT,537255.428,6.4985371,2.5696197
9/21/2008,WECC,932060.972,5.73173,1.8218803
9/22/2008,EAST,5337033.381,7.0635958,3.4353504
9/22/2008,ERCOT,576251.226,6.4541159,2.5696197
9/22/2008,WECC,993987.648,5.7719669,1.8218803
9/23/2008,EAST,5344072.147,7.239069,3.4353504
9/23/2008,ERCOT,586242.688,6.6688962,2.5696197
9/23/2008,WECC,1040671.728,5.9010382,1.8218803
9/24/2008,EAST,5240062.573,7.5070109,3.4353504
9/24/2008,ERCOT,588831.202,7.0834908,2.5696197
9/24/2008,WECC,1053498.361,6.2223091,1.8218803
9/25/2008,EAST,5179615.483,7.096108,3.4353504
9/25/2008,ERCOT,590459.426,6.723331,2.5696197
9/25/2008,WECC,1066808.73,5.8593221,1.8218803
9/26/2008,EAST,5113745.207,6.7316222,3.4353504
9/26/2008,ERCOT,578645.521,6.2888021,2.5696197
9/26/2008,WECC,1057816.474,5.3107572,1.8218803
9/27/2008,EAST,4790862.307,6.7316222,3.4353504
9/27/2008,ERCOT,567229.945,6.2888021,2.5696197
9/27/2008,WECC,998814.789,5.3107572,1.8218803
9/28/2008,EAST,4748607.392,6.7316222,3.4353504
9/28/2008,ERCOT,580478.063,6.2888021,2.5696197
9/28/2008,WECC,1019326.838,5.3107572,1.8218803
9/29/2008,EAST,5226560.598,6.633543,3.4353504
9/29/2008,ERCOT,602992.676,6.258616,2.5696197
9/29/2008,WECC,1066993.394,5.5871749,1.8218803
9/30/2008,EAST,5078600.486,6.8413701,3.4353504
9/30/2008,ERCOT,606570.296,6.491353,2.5696197
9/30/2008,WECC,1089742.767,5.7231889,1.8218803
10/1/2008,EAST,4909733.159,7.0544791,3.4526889
10/1/2008,ERCOT,590252.371,6.7849712,2.451684
10/1/2008,WECC,1088826.726,5.8930669,1.8490496
10/2/2008,EAST,4793803.169,7.1595578,3.4526889
10/2/2008,ERCOT,590293.27,6.965549,2.451684
10/2/2008,WECC,1030767.36,6.0555158,1.8490496
10/3/2008,EAST,4742530.448,6.5168748,3.4526889
10/3/2008,ERCOT,592281.683,6.3225269,2.451684
10/3/2008,WECC,972764.628,4.8118701,1.8490496
10/4/2008,EAST,4355683.098,6.5168748,3.4526889
10/4/2008,ERCOT,543797.744,6.3225269,2.451684
10/4/2008,WECC,881611.454,4.8118701,1.8490496
10/5/2008,EAST,4383915.622,6.5168748,3.4526889
10/5/2008,ERCOT,542280.406,6.3225269,2.451684
10/5/2008,WECC,889273.466,4.8118701,1.8490496
10/6/2008,EAST,5008442.697,6.421721,3.4526889
10/6/2008,ERCOT,614797.89,6.222331,2.451684
10/6/2008,WECC,976960.792,5.0952582,1.8490496
10/7/2008,EAST,4990536.159,6.324708,3.4526889
10/7/2008,ERCOT,602568.294,6.1395411,2.451684
10/7/2008,WECC,1011764.446,5.0820198,1.8490496
10/8/2008,EAST,4934258.503,6.1571569,3.4526889
10/8/2008,ERCOT,566597.119,5.9585371,2.451684
10/8/2008,WECC,1012230.642,5.0533509,1.8490496
10/9/2008,EAST,4935036.13,6.1926298,3.4526889
10/9/2008,ERCOT,550443.632,5.9868031,2.451684
10/9/2008,WECC,974882.345,4.9968848,1.8490496
10/10/2008,EAST,4854246.866,5.885509,3.4526889
10/10/2008,ERCOT,563291.757,5.6428761,2.451684
10/10/2008,WECC,961495.084,3.707073,1.8490496
10/11/2008,EAST,4538595.926,5.885509,3.4526889
10/11/2008,ERCOT,551905.286,5.6428761,2.451684
10/11/2008,WECC,882606.007,3.707073,1.8490496
10/12/2008,EAST,4451143.87,5.885509,3.4526889
10/12/2008,ERCOT,551141.778,5.6428761,2.451684
10/12/2008,WECC,859726.264,3.707073,1.8490496
10/13/2008,EAST,5027361.669,6.1307602,3.4526889
10/13/2008,ERCOT,611664.435,5.8866401,2.451684
10/13/2008,WECC,938146.444,4.7353601,1.8490496
10/14/2008,EAST,5070582.29,6.3140469,3.4526889
10/14/2008,ERCOT,628733.451,6.0092621,2.451684
10/14/2008,WECC,961675.597,4.2012482,1.8490496
10/15/2008,EAST,5068519.298,6.3358579,3.4526889
10/15/2008,ERCOT,603909.716,6.0191212,2.451684
10/15/2008,WECC,966455.333,4.7203279,1.8490496
10/16/2008,EAST,4979951.716,6.3972478,3.4526889
10/16/2008,ERCOT,551354.608,6.0186448,2.451684
10/16/2008,WECC,965534.481,5.2603168,1.8490496
10/17/2008,EAST,4804208.929,6.3401499,3.4526889
10/17/2008,ERCOT,561537.873,6.0630031,2.451684
10/17/2008,WECC,968920.737,4.3840098,1.8490496
10/18/2008,EAST,4278344.983,6.3401499,3.4526889
10/18/2008,ERCOT,503144.804,6.0630031,2.451684
10/18/2008,WECC,924377.804,4.3840098,1.8490496
10/19/2008,EAST,4193781.022,6.3401499,3.4526889
10/19/2008,ERCOT,462949.811,6.0630031,2.451684
10/19/2008,WECC,906748.18,4.3840098,1.8490496
10/20/2008,EAST,4786511.548,6.8072782,3.4526889
10/20/2008,ERCOT,537825.881,6.4079051,2.451684
10/20/2008,WECC,959276.077,5.5013361,1.8490496
10/21/2008,EAST,4837195.912,6.6920772,3.4526889
10/21/2008,ERCOT,533245.803,6.216804,2.451684
10/21/2008,WECC,970911.292,5.2919369,1.8490496
10/22/2008,EAST,4838052.957,6.8671131,3.4526889
10/22/2008,ERCOT,525115.054,6.3966279,2.451684
10/22/2008,WECC,1001240.855,5.4056501,1.8490496
10/23/2008,EAST,4916793.207,6.5806808,3.4526889
10/23/2008,ERCOT,515713.934,6.2121019,2.451684
10/23/2008,WECC,990851.885,5.2540078,1.8490496
10/24/2008,EAST,4867809.043,6.0565162,3.4526889
10/24/2008,ERCOT,519749.238,5.697216,2.451684
10/24/2008,WECC,977189.124,4.4118629,1.8490496
10/25/2008,EAST,4393685.741,6.0565162,3.4526889
10/25/2008,ERCOT,506455.53,5.697216,2.451684
10/25/2008,WECC,922044.44,4.4118629,1.8490496
10/26/2008,EAST,4232823.64,6.0565162,3.4526889
10/26/2008,ERCOT,494634.34,5.697216,2.451684
10/26/2008,WECC,922857.925,4.4118629,1.8490496
10/27/2008,EAST,4929502.781,6.2180119,3.4526889
10/27/2008,ERCOT,518614.83,5.5943251,2.451684
10/27/2008,WECC,977763.58,4.635551,1.8490496
10/28/2008,EAST,5122223.804,6.4197502,3.4526889
10/28/2008,ERCOT,513484.103,5.61689,2.451684
10/28/2008,WECC,1003953.139,4.765481,1.8490496
10/29/2008,EAST,5109256.566,6.5549121,3.4526889
10/29/2008,ERCOT,512752.109,5.7332959,2.451684
10/29/2008,WECC,1002166.822,4.8886499,1.8490496
10/30/2008,EAST,5011691.062,6.4567289,3.4526889
10/30/2008,ERCOT,497106.339,5.9022088,2.451684
10/30/2008,WECC,983614.285,4.8082561,1.8490496
10/31/2008,EAST,4850967.647,5.8082199,3.4526889
10/31/2008,ERCOT,522271.041,5.288856,2.451684
10/31/2008,WECC,965995.348,4.0781941,1.8490496
11/1/2008,EAST,4376076.789,5.8082199,3.2484152
11/1/2008,ERCOT,531133.262,5.288856,2.4392774
11/1/2008,WECC,916885.046,4.0781941,2.1220818
11/2/2008,EAST,4261456.848,5.8082199,3.2484152
11/2/2008,ERCOT,494175.195,5.288856,2.4392774
11/2/2008,WECC,900587.049,4.0781941,2.1220818
11/3/2008,EAST,4752959.737,5.9273162,3.2484152
11/3/2008,ERCOT,523435.416,5.6277409,2.4392774
11/3/2008,WECC,942994.986,4.0506201,2.1220818
11/4/2008,EAST,4763172.708,6.3317871,3.2484152
11/4/2008,ERCOT,515484.699,5.8950658,2.4392774
11/4/2008,WECC,936235.925,4.9449039,2.1220818
11/5/2008,EAST,4750532.471,6.5201449,3.2484152
11/5/2008,ERCOT,533160.64,6.0357189,2.4392774
11/5/2008,WECC,949892.486,5.416481,2.1220818
11/6/2008,EAST,4778090.781,6.7095399,3.2484152
11/6/2008,ERCOT,523479.503,6.2818389,2.4392774
11/6/2008,WECC,975021.791,5.7920909,2.1220818
11/7/2008,EAST,4738818.893,6.3103099,3.2484152
11/7/2008,ERCOT,490127.103,5.9474902,2.4392774
11/7/2008,WECC,944391.269,4.9890728,2.1220818
11/8/2008,EAST,4444101.88,6.3103099,3.2484152
11/8/2008,ERCOT,478755.093,5.9474902,2.4392774
11/8/2008,WECC,900687.601,4.9890728,2.1220818
11/9/2008,EAST,4553440.744,6.3103099,3.2484152
11/9/2008,ERCOT,422427.199,5.9474902,2.4392774
11/9/2008,WECC,892640.834,4.9890728,2.1220818
11/10/2008,EAST,5144589.639,7.0354538,3.2484152
11/10/2008,ERCOT,483546.637,6.5402422,2.4392774
11/10/2008,WECC,948417.169,5.9321041,2.1220818
11/11/2008,EAST,5209328.989,6.8588738,3.2484152
11/11/2008,ERCOT,520943.824,6.4686189,2.4392774
11/11/2008,WECC,967374.039,5.6318359,2.1220818
11/12/2008,EAST,5127636.944,6.347229,3.2484152
11/12/2008,ERCOT,504119.048,6.0237441,2.4392774
11/12/2008,WECC,948925.138,4.8556781,2.1220818
11/13/2008,EAST,4992496.972,5.9981451,3.2484152
11/13/2008,ERCOT,454597.701,5.6926641,2.4392774
11/13/2008,WECC,935664.768,4.8024859,2.1220818
11/14/2008,EAST,4803881.849,6.043056,3.2484152
11/14/2008,ERCOT,449926.66,5.5932059,2.4392774
11/14/2008,WECC,945525.928,4.3282781,2.1220818
11/15/2008,EAST,4582734.328,6.043056,3.2484152
11/15/2008,ERCOT,434640.175,5.5932059,2.4392774
11/15/2008,WECC,910028.383,4.3282781,2.1220818
11/16/2008,EAST,4674948.272,6.043056,3.2484152
11/16/2008,ERCOT,461131.619,5.5932059,2.4392774
11/16/2008,WECC,913988.361,4.3282781,2.1220818
11/17/2008,EAST,5259239.724,6.6393952,3.2484152
11/17/2008,ERCOT,475582.164,5.905684,2.4392774
