date,month,year,intercn,co2mass,gasprice,load
5/21/2006,5,2006,WECC,699893.094,5.1976709,1600701.3
5/22/2006,5,2006,EAST,5212246.893,5.9955959,7107590
5/22/2006,5,2006,ERCOT,607998.55,5.7340031,949369.94
5/22/2006,5,2006,WECC,719337.673,5.5445108,1649126.6
5/23/2006,5,2006,EAST,5325501.161,6.3547978,7219455.5
5/23/2006,5,2006,ERCOT,612827.354,6.0763831,969516.56
5/23/2006,5,2006,WECC,739673.959,5.768115,1681748
5/24/2006,5,2006,EAST,5463703.779,6.0515022,7419635.5
5/24/2006,5,2006,ERCOT,630615.921,5.7753501,988030.06
5/24/2006,5,2006,WECC,769961.048,5.1333671,1773606.1
5/25/2006,5,2006,EAST,5599660.964,5.8904848,7633197.5
5/25/2006,5,2006,ERCOT,645263.531,5.606411,1011733.8
5/25/2006,5,2006,WECC,765957.754,4.9679809,1802913.5
5/26/2006,5,2006,EAST,5618016.551,5.745698,7676737
5/26/2006,5,2006,ERCOT,635896.501,5.4450712,1004586.1
5/26/2006,5,2006,WECC,720413.269,4.890131,1738719.9
5/27/2006,5,2006,EAST,5355292.433,5.745698,7290641.5
5/27/2006,5,2006,ERCOT,591592.031,5.4450712,947593.94
5/27/2006,5,2006,WECC,619378.61,4.890131,1539796.5
5/28/2006,5,2006,EAST,5412705.214,5.745698,7370902
5/28/2006,5,2006,ERCOT,556518.454,5.4450712,862579.81
5/28/2006,5,2006,WECC,585777.586,4.890131,1458727.4
5/29/2006,5,2006,EAST,5692535.962,5.745698,7691898.5
5/29/2006,5,2006,ERCOT,564332.286,5.4450712,882046.94
5/29/2006,5,2006,WECC,596482.302,4.890131,1507545.5
5/30/2006,5,2006,EAST,6242312.891,6.3605518,8542448
5/30/2006,5,2006,ERCOT,583060.356,5.9067998,919179.06
5/30/2006,5,2006,WECC,720352.558,5.4492192,1709098.5
5/31/2006,5,2006,EAST,6207063.975,6.064682,8418321
5/31/2006,5,2006,ERCOT,567322.203,5.6091828,872382.38
5/31/2006,5,2006,WECC,772768.182,5.3282909,1799559
6/1/2006,6,2006,EAST,6029223.674,6.3422909,8418332
6/1/2006,6,2006,ERCOT,565469.971,5.9624691,858850.5
6/1/2006,6,2006,WECC,821357.107,5.8054361,1867448.8
6/2/2006,6,2006,EAST,5769398.301,6.278398,8048470.5
6/2/2006,6,2006,ERCOT,581801.27,5.8876109,907713.56
6/2/2006,6,2006,WECC,820118.852,5.642972,1918846.9
6/3/2006,6,2006,EAST,5129836.416,6.278398,7152749
6/3/2006,6,2006,ERCOT,570165.089,5.8876109,894543.75
6/3/2006,6,2006,WECC,794198.201,5.642972,1861302
6/4/2006,6,2006,EAST,4875900.567,6.278398,6798426.5
6/4/2006,6,2006,ERCOT,584626.863,5.8876109,917643.31
6/4/2006,6,2006,WECC,784898.829,5.642972,1839957.5
6/5/2006,6,2006,EAST,5434354.864,6.438765,7610792
6/5/2006,6,2006,ERCOT,632226.893,6.2057519,1013688.6
6/5/2006,6,2006,WECC,851747.339,6.1190848,1952210.8
6/6/2006,6,2006,EAST,5554507.346,6.165163,7768451.5
6/6/2006,6,2006,ERCOT,632868.714,5.8876662,1021150.5
6/6/2006,6,2006,WECC,842626.229,5.8375478,1932059.6
6/7/2006,6,2006,EAST,5664243.331,5.8924308,7936657.5
6/7/2006,6,2006,ERCOT,641636.366,5.6787601,1030789.8
6/7/2006,6,2006,WECC,825864.853,5.5142522,1903068.6
6/8/2006,6,2006,EAST,5788444.087,5.9068189,8115804.5
6/8/2006,6,2006,ERCOT,655851.729,5.6998978,1039930.3
6/8/2006,6,2006,WECC,812153.9,5.4138408,1887193
6/9/2006,6,2006,EAST,5646609.074,6.084661,7985866.5
6/9/2006,6,2006,ERCOT,671277.106,5.8564458,1042298.8
6/9/2006,6,2006,WECC,782301.241,5.3679509,1848127
6/10/2006,6,2006,EAST,5167939.326,6.084661,7311066
6/10/2006,6,2006,ERCOT,641441.203,5.8564458,1005804.9
6/10/2006,6,2006,WECC,708021.642,5.3679509,1694004.4
6/11/2006,6,2006,EAST,4953934.572,6.084661,6992993
6/11/2006,6,2006,ERCOT,621107.955,5.8564458,986288.75
6/11/2006,6,2006,WECC,688053.422,5.3679509,1642300.9
6/12/2006,6,2006,EAST,5435647.938,6.076056,7646122.5
6/12/2006,6,2006,ERCOT,664414.27,5.868247,1057972.4
6/12/2006,6,2006,WECC,766934.497,5.6174221,1811612.6
6/13/2006,6,2006,EAST,5495458.211,6.0048828,7742272.5
6/13/2006,6,2006,ERCOT,677385.532,5.7601151,1070540.1
6/13/2006,6,2006,WECC,784946.38,5.5446119,1846176.3
6/14/2006,6,2006,EAST,5716029.199,6.1423092,7999968
6/14/2006,6,2006,ERCOT,651121.263,5.8977599,1031859.2
6/14/2006,6,2006,WECC,789528.268,5.670207,1844238.3
6/15/2006,6,2006,EAST,5965802.019,6.5440049,8248683.5
6/15/2006,6,2006,ERCOT,649904.347,6.2739992,1032398.3
6/15/2006,6,2006,WECC,760227.299,5.9192381,1850984.5
6/16/2006,6,2006,EAST,6150741.228,7.0710249,8512495
6/16/2006,6,2006,ERCOT,662402.256,6.6381669,1040974.6
6/16/2006,6,2006,WECC,812703.75,6.0613809,1943205.9
6/17/2006,6,2006,EAST,5865236.142,7.0710249,8023045.5
6/17/2006,6,2006,ERCOT,622017.596,6.6381669,938256.5
6/17/2006,6,2006,WECC,790429.901,6.0613809,1874985
6/18/2006,6,2006,EAST,5709779.537,7.0710249,7783944
6/18/2006,6,2006,ERCOT,616009.849,6.6381669,930201.25
6/18/2006,6,2006,WECC,780062.166,6.0613809,1811470.1
6/19/2006,6,2006,EAST,6344751.197,6.8209758,8730613
6/19/2006,6,2006,ERCOT,650546.842,6.448113,996615.13
6/19/2006,6,2006,WECC,865559.022,6.2373872,1981337
6/20/2006,6,2006,EAST,6381215.101,6.7399611,8831921
6/20/2006,6,2006,ERCOT,624523.477,6.4274168,961183.69
6/20/2006,6,2006,WECC,896192.781,6.1856241,1997591.3
6/21/2006,6,2006,EAST,6527795.585,6.6707721,9014726
6/21/2006,6,2006,ERCOT,641282.514,6.3537931,1017251.2
6/21/2006,6,2006,WECC,906696.357,6.1817889,2022985
6/22/2006,6,2006,EAST,6653162.119,6.6613569,9137724
6/22/2006,6,2006,ERCOT,653564.887,6.3566551,1034620.1
6/22/2006,6,2006,WECC,924903.08,6.1960158,2071257.8
6/23/2006,6,2006,EAST,6285716.7,6.1243572,8666580
6/23/2006,6,2006,ERCOT,674403.229,5.8689208,1019228.5
6/23/2006,6,2006,WECC,924229.885,5.5832939,2085221.5
6/24/2006,6,2006,EAST,5755678.68,6.1243572,7834401.5
6/24/2006,6,2006,ERCOT,653269.401,5.8689208,982122.75
6/24/2006,6,2006,WECC,875377.749,5.5832939,1978238.9
6/25/2006,6,2006,EAST,5418263.173,6.1243572,7358255.5
6/25/2006,6,2006,ERCOT,644773.945,5.8689208,981162
6/25/2006,6,2006,WECC,891533.297,5.5832939,1976995.4
6/26/2006,6,2006,EAST,5928569.958,5.9089308,8149804
6/26/2006,6,2006,ERCOT,655534.033,5.6476498,970524.44
6/26/2006,6,2006,WECC,992622.108,5.5839291,2162923.5
6/27/2006,6,2006,EAST,6030057.502,6.017364,8374736.5
6/27/2006,6,2006,ERCOT,645190.071,5.7489848,942739.88
6/27/2006,6,2006,WECC,988540.58,5.6833529,2129604.5
6/28/2006,6,2006,EAST,6122135.278,6.1226592,8527261
6/28/2006,6,2006,ERCOT,640018.366,5.8096299,963315.81
6/28/2006,6,2006,WECC,993065.631,5.7055349,2145087.3
6/29/2006,6,2006,EAST,6136835.727,6.223207,8548205
6/29/2006,6,2006,ERCOT,644692.05,5.8869491,984843
6/29/2006,6,2006,WECC,1013282.682,5.7454581,2148439.8
6/30/2006,6,2006,EAST,6066853.723,5.7838449,8441359
6/30/2006,6,2006,ERCOT,649776.766,5.4678631,982335.94
6/30/2006,6,2006,WECC,1018072.37,5.2709708,2132265
7/1/2006,7,2006,EAST,5862720.901,5.7838449,8036810
7/1/2006,7,2006,ERCOT,611720.495,5.4678631,895755.19
7/1/2006,7,2006,WECC,991442.78,5.2709708,1929457.3
7/2/2006,7,2006,EAST,5937407.113,5.7838449,8067197.5
7/2/2006,7,2006,ERCOT,582980.463,5.4678631,857499.19
7/2/2006,7,2006,WECC,984900.535,5.2709708,1859373.9
7/3/2006,7,2006,EAST,6264730.177,5.7838449,8534428
7/3/2006,7,2006,ERCOT,625477.708,5.4678631,907756.38
7/3/2006,7,2006,WECC,1038779.339,5.2709708,1941912.4
7/4/2006,7,2006,EAST,5897677.831,5.7838449,7936069
7/4/2006,7,2006,ERCOT,605470.341,5.4678631,880261.25
7/4/2006,7,2006,WECC,981910.945,5.2709708,1808509.1
7/5/2006,7,2006,EAST,6020473.282,5.7324061,8147594
7/5/2006,7,2006,ERCOT,635714.833,5.4061918,933185.88
7/5/2006,7,2006,WECC,983038.647,5.6369009,1891552.6
7/6/2006,7,2006,EAST,5758092.016,5.3161368,7848549
7/6/2006,7,2006,ERCOT,642962.638,5.037159,963488.94
7/6/2006,7,2006,WECC,975858.864,5.2491002,1905780.5
7/7/2006,7,2006,EAST,5625036.392,5.2157712,7736888.5
7/7/2006,7,2006,ERCOT,625360.078,4.9387412,952065.19
7/7/2006,7,2006,WECC,982993.418,4.9517689,1940548.3
7/8/2006,7,2006,EAST,5448955.653,5.2157712,7470453.5
7/8/2006,7,2006,ERCOT,631330.865,4.9387412,948606.81
7/8/2006,7,2006,WECC,977802.559,4.9517689,1905025.1
7/9/2006,7,2006,EAST,5531896.114,5.2157712,7564089
7/9/2006,7,2006,ERCOT,642294.716,4.9387412,973279.94
7/9/2006,7,2006,WECC,972545.478,4.9517689,1894886.1
7/10/2006,7,2006,EAST,6280947.774,5.4090991,8518818
7/10/2006,7,2006,ERCOT,700762.211,5.1409888,1073829.9
7/10/2006,7,2006,WECC,1019455.661,5.2941842,2006723.1
7/11/2006,7,2006,EAST,6505195.983,5.6573949,8837068
7/11/2006,7,2006,ERCOT,709611.313,5.428411,1100152.5
7/11/2006,7,2006,WECC,1023628.64,5.5251431,1995921.9
7/12/2006,7,2006,EAST,6639204.118,5.932395,9042352
7/12/2006,7,2006,ERCOT,716639.112,5.6351399,1111197
7/12/2006,7,2006,WECC,1033661.881,5.7027588,1998661.4
7/13/2006,7,2006,EAST,6770983.116,6.1827412,9202717
7/13/2006,7,2006,ERCOT,709741.738,5.8051472,1120161.4
7/13/2006,7,2006,WECC,1071708.742,5.8063669,2088543.6
7/14/2006,7,2006,EAST,6840381.572,6.4661798,9300605
7/14/2006,7,2006,ERCOT,708814.243,6.0984201,1105291.9
7/14/2006,7,2006,WECC,1081323.715,6.0499449,2114860.8
7/15/2006,7,2006,EAST,6602342.154,6.4661798,8987622
7/15/2006,7,2006,ERCOT,690453.446,6.0984201,1069289.4
7/15/2006,7,2006,WECC,1074002.632,6.0499449,2035381
7/16/2006,7,2006,EAST,6657082.497,6.4661798,9036560
7/16/2006,7,2006,ERCOT,695655.619,6.0984201,1081595.9
7/16/2006,7,2006,WECC,1048356.981,6.0499449,1992028
7/17/2006,7,2006,EAST,7357015.568,6.6463289,10025698
7/17/2006,7,2006,ERCOT,743571.314,6.1192179,1173043
7/17/2006,7,2006,WECC,1119538.776,6.1351719,2158953.8
7/18/2006,7,2006,EAST,7247663.217,6.2858701,9857491
7/18/2006,7,2006,ERCOT,745115.764,5.8887691,1156579
7/18/2006,7,2006,WECC,1120633.332,5.8821321,2167864.8
7/19/2006,7,2006,EAST,7063025.851,6.113658,9607122
7/19/2006,7,2006,ERCOT,740528.387,5.7748351,1145678.6
7/19/2006,7,2006,WECC,1124762.486,5.805512,2150289.3
7/20/2006,7,2006,EAST,6928300.629,6.212554,9427210
7/20/2006,7,2006,ERCOT,732250.423,5.9344001,1126323.8
7/20/2006,7,2006,WECC,1138465.659,5.9453859,2171740.8
7/21/2006,7,2006,EAST,6705594.935,6.0091701,9146790
7/21/2006,7,2006,ERCOT,728192.656,5.697773,1116210.4
7/21/2006,7,2006,WECC,1178170.977,5.7811079,2261682.3
7/22/2006,7,2006,EAST,5874612.797,6.0091701,8015751.5
7/22/2006,7,2006,ERCOT,676313.46,5.697773,1031786.1
7/22/2006,7,2006,WECC,1189573.049,5.7811079,2249468
7/23/2006,7,2006,EAST,5587731.222,6.0091701,7639099
7/23/2006,7,2006,ERCOT,629438.305,5.697773,953521.75
7/23/2006,7,2006,WECC,1189085.301,5.7811079,2207917.8
7/24/2006,7,2006,EAST,6331428.176,6.5293078,8742235
7/24/2006,7,2006,ERCOT,669547.626,6.1386361,1033625.9
7/24/2006,7,2006,WECC,1235358.154,6.2934709,2355348.8
7/25/2006,7,2006,EAST,6670871.406,7.0250578,9170410
7/25/2006,7,2006,ERCOT,660692.062,6.6312361,1025198.4
7/25/2006,7,2006,WECC,1190341.024,6.7881312,2297088
7/26/2006,7,2006,EAST,6912412.618,6.9389768,9421765
7/26/2006,7,2006,ERCOT,645818.9,6.5225091,999669.38
7/26/2006,7,2006,WECC,1186204.955,6.7182331,2194999.5
7/27/2006,7,2006,EAST,6971357.46,7.2706771,9481383
7/27/2006,7,2006,ERCOT,678804.946,6.7913318,1060098.9
7/27/2006,7,2006,WECC,1161372.797,6.8076181,2141193.8
7/28/2006,7,2006,EAST,6928564.129,7.4281082,9447323
7/28/2006,7,2006,ERCOT,691044.91,6.9068322,1080615.5
7/28/2006,7,2006,WECC,1124378.975,6.7217312,2061438.3
7/29/2006,7,2006,EAST,6606989.154,7.4281082,8999064
7/29/2006,7,2006,ERCOT,673702.525,6.9068322,1059864.4
7/29/2006,7,2006,WECC,1040134.449,6.7217312,1869430.5
7/30/2006,7,2006,EAST,6591208.86,7.4281082,8969296
7/30/2006,7,2006,ERCOT,676246.581,6.9068322,1052423.9
7/30/2006,7,2006,WECC,1004696.164,6.7217312,1765998
7/31/2006,7,2006,EAST,7352545.362,8.3300962,10038695
7/31/2006,7,2006,ERCOT,713021.777,7.636982,1121617.8
7/31/2006,7,2006,WECC,1033514.778,7.3101959,1880155.9
8/1/2006,8,2006,EAST,7664521.272,8.9317589,10555637
8/1/2006,8,2006,ERCOT,700932.591,8.2028656,1114679.9
8/1/2006,8,2006,WECC,1014774.238,7.690701,2080846.6
8/2/2006,8,2006,EAST,7681917.94,8.9313717,10617239
8/2/2006,8,2006,ERCOT,696642.468,8.0127306,1109217.5
8/2/2006,8,2006,WECC,1023959.355,7.4043679,2131949
8/3/2006,8,2006,EAST,7310331.031,7.8096619,10169437
8/3/2006,8,2006,ERCOT,715831.14,7.0256491,1118256.6
8/3/2006,8,2006,WECC,1029720.632,6.7085352,2119261.8
8/4/2006,8,2006,EAST,6949143.934,7.5564532,9574393
8/4/2006,8,2006,ERCOT,711168.26,6.8795338,1121617.6
8/4/2006,8,2006,WECC,1034790.137,6.7818408,2077338.4
8/5/2006,8,2006,EAST,6316682.732,7.5564532,8709089
8/5/2006,8,2006,ERCOT,686890.318,6.8795338,1077928.9
8/5/2006,8,2006,WECC,966431.013,6.7818408,1959359.9
8/6/2006,8,2006,EAST,6253946.653,7.5564532,8610835
8/6/2006,8,2006,ERCOT,651299.025,6.8795338,1024946.4
8/6/2006,8,2006,WECC,958145.117,6.7818408,1927413.6
8/7/2006,8,2006,EAST,7031891.812,7.132906,9678638
8/7/2006,8,2006,ERCOT,670206.632,6.6639838,1032898.6
8/7/2006,8,2006,WECC,1020142.202,6.6965079,2131890
8/8/2006,8,2006,EAST,6859809.253,7.210794,9429544
8/8/2006,8,2006,ERCOT,697169.851,6.8165002,1084550.5
8/8/2006,8,2006,WECC,1052192.873,6.676167,2184999.5
8/9/2006,8,2006,EAST,6726520.719,7.7280941,9229512
8/9/2006,8,2006,ERCOT,725103.146,7.3650179,1141419.9
8/9/2006,8,2006,WECC,1093824.973,7.1146321,2251672
8/10/2006,8,2006,EAST,6753216.575,8.0332794,9232640
8/10/2006,8,2006,ERCOT,727407.45,7.7398582,1142415.6
8/10/2006,8,2006,WECC,1107093.394,7.3168979,2278889.8
8/11/2006,8,2006,EAST,6359414.643,7.44807,8690202
8/11/2006,8,2006,ERCOT,722823.548,7.1946349,1143390.5
8/11/2006,8,2006,WECC,1061784.99,7.1383138,2199302.5
8/12/2006,8,2006,EAST,5753207.34,7.44807,7881552.5
8/12/2006,8,2006,ERCOT,683571.985,7.1946349,1070186
8/12/2006,8,2006,WECC,1007318.224,7.1383138,1994470.3
8/13/2006,8,2006,EAST,5668361.815,7.44807,7732289
8/13/2006,8,2006,ERCOT,688894.665,7.1946349,1063275.3
8/13/2006,8,2006,WECC,1005644.926,7.1383138,1937087.1
8/14/2006,8,2006,EAST,6457200.977,6.9169211,8847588
8/14/2006,8,2006,ERCOT,734662.374,6.6546259,1136185.9
8/14/2006,8,2006,WECC,1053428.756,6.6765051,2112143.8
8/15/2006,8,2006,EAST,6491452.613,6.9366579,8921206
8/15/2006,8,2006,ERCOT,748669.153,6.7101731,1147766.3
8/15/2006,8,2006,WECC,1030976.971,6.6521888,2073550.4
8/16/2006,8,2006,EAST,6474864.465,7.1406121,8871467
8/16/2006,8,2006,ERCOT,743054.416,6.8610029,1159414.6
8/16/2006,8,2006,WECC,1025002.355,6.7182398,2067838.8
8/17/2006,8,2006,EAST,6579879.736,6.8509059,8975191
8/17/2006,8,2006,ERCOT,749921.626,6.5999641,1176008.9
8/17/2006,8,2006,WECC,1025555.606,6.5609951,2077517.5
8/18/2006,8,2006,EAST,6603580.644,6.720437,9011431
8/18/2006,8,2006,ERCOT,748245.464,6.481288,1170677.9
8/18/2006,8,2006,WECC,1020523.295,6.3633389,2089309.6
8/19/2006,8,2006,EAST,6236582.174,6.720437,8438786
8/19/2006,8,2006,ERCOT,695502.58,6.481288,1080147.3
8/19/2006,8,2006,WECC,971022.659,6.3633389,1970767.6
8/20/2006,8,2006,EAST,6004763.617,6.720437,8141708.5
8/20/2006,8,2006,ERCOT,702157.511,6.481288,1090125.5
8/20/2006,8,2006,WECC,983320.925,6.3633389,1936404.8
8/21/2006,8,2006,EAST,6418857.786,6.8975611,8728065
8/21/2006,8,2006,ERCOT,738604.426,6.5908861,1163856
8/21/2006,8,2006,WECC,1054600.266,6.4929161,2142187
8/22/2006,8,2006,EAST,6464856.653,7.0252528,8785536
8/22/2006,8,2006,ERCOT,724721.872,6.6582322,1130004.1
8/22/2006,8,2006,WECC,1071880.412,6.4944191,2191438.8
8/23/2006,8,2006,EAST,6466051.802,7.3041821,8819974
8/23/2006,8,2006,ERCOT,704759.055,6.9925818,1096955.3
8/23/2006,8,2006,WECC,1080768.972,6.8186321,2232313.8
8/24/2006,8,2006,EAST,6392436.556,7.2925458,8746451
8/24/2006,8,2006,ERCOT,724383.892,6.9922481,1142497
8/24/2006,8,2006,WECC,1053773.901,6.7762671,2147265.5
8/25/2006,8,2006,EAST,6366691.667,7.3733282,8769401
8/25/2006,8,2006,ERCOT,736566.981,7.0794139,1167713
8/25/2006,8,2006,WECC,1031106.239,6.8504519,2074564.1
8/26/2006,8,2006,EAST,5989064.891,7.3733282,8199785.5
8/26/2006,8,2006,ERCOT,703798.873,7.0794139,1105969.4
8/26/2006,8,2006,WECC,974367.36,6.8504519,1943504.9
8/27/2006,8,2006,EAST,5869000.275,7.3733282,7972037.5
8/27/2006,8,2006,ERCOT,682480.724,7.0794139,1038130.1
8/27/2006,8,2006,WECC,976874.895,6.8504519,1932588.6
8/28/2006,8,2006,EAST,6407226.231,6.6959481,8793014
8/28/2006,8,2006,ERCOT,676741.209,6.2784171,1029041.4
8/28/2006,8,2006,WECC,1042075.391,6.1346159,2151172.8
8/29/2006,8,2006,EAST,6338298.403,6.4152961,8712621
8/29/2006,8,2006,ERCOT,674122.183,6.0260639,1018650.6
8/29/2006,8,2006,WECC,1046250.264,5.9183059,2142106
8/30/2006,8,2006,EAST,6084317.3,6.4308772,8278783
8/30/2006,8,2006,ERCOT,661599.938,6.0785599,994603.13
8/30/2006,8,2006,WECC,1069589.028,5.947866,2155825.8
8/31/2006,8,2006,EAST,5870884.14,5.7727032,7971208.5
8/31/2006,8,2006,ERCOT,678861.038,5.5269351,1025890.7
8/31/2006,8,2006,WECC,1081092.774,5.5088501,2159924
9/1/2006,9,2006,EAST,5562754.619,5.1239362,8394536
9/1/2006,9,2006,ERCOT,692261.474,4.8799338,1045263.6
9/1/2006,9,2006,WECC,1070486.345,4.9770079,2143394.5
9/2/2006,9,2006,EAST,4987947.737,5.1239362,7558553
9/2/2006,9,2006,ERCOT,651011.082,4.8799338,962134.5
9/2/2006,9,2006,WECC,1001521.578,4.9770079,1977987.8
9/3/2006,9,2006,EAST,4854360.416,5.1239362,7328797
9/3/2006,9,2006,ERCOT,617125.469,4.8799338,880097.06
9/3/2006,9,2006,WECC,976282.657,4.9770079,1904885.5
9/4/2006,9,2006,EAST,4991494.223,5.1239362,7506558
9/4/2006,9,2006,ERCOT,603478.128,4.8799338,860680.06
9/4/2006,9,2006,WECC,1008260.964,4.9770079,1972476.4
9/5/2006,9,2006,EAST,5501615.974,5.529326,8306461
9/5/2006,9,2006,ERCOT,598047.015,5.3016782,860432
9/5/2006,9,2006,WECC,1097197.824,5.4388499,2196979.3
9/6/2006,9,2006,EAST,5624293.205,5.7754078,8508444
9/6/2006,9,2006,ERCOT,607276.897,5.5177088,876300.38
9/6/2006,9,2006,WECC,1101447.978,5.730063,2195051.5
9/7/2006,9,2006,EAST,5671699.881,5.737596,8593491
9/7/2006,9,2006,ERCOT,621661.827,5.5456409,906096
9/7/2006,9,2006,WECC,1055055.984,5.6590939,2073032.1
9/8/2006,9,2006,EAST,5694084.982,5.368392,8615507
9/8/2006,9,2006,ERCOT,587333.92,5.1690931,898944.75
9/8/2006,9,2006,WECC,1010343.862,5.1349711,1974591
9/9/2006,9,2006,EAST,5317587.193,5.368392,8012645.5
9/9/2006,9,2006,ERCOT,565825.862,5.1690931,854347.44
9/9/2006,9,2006,WECC,945121.118,5.1349711,1792373.5
9/10/2006,9,2006,EAST,5148320.226,5.368392,7738721.5
9/10/2006,9,2006,ERCOT,605241.747,5.1690931,907281.94
9/10/2006,9,2006,WECC,936368.653,5.1349711,1759679.4
9/11/2006,9,2006,EAST,5596741.782,5.4406762,8436559
9/11/2006,9,2006,ERCOT,631153.332,5.225987,951100.81
9/11/2006,9,2006,WECC,1015758.289,5.281383,2007208.9
9/12/2006,9,2006,EAST,5478036.221,5.6501279,8223273
9/12/2006,9,2006,ERCOT,624936.975,5.4165659,929360.88
9/12/2006,9,2006,WECC,1020883.633,5.441442,2062909
9/13/2006,9,2006,EAST,5374297.113,5.3951378,8089494.5
9/13/2006,9,2006,ERCOT,618945.508,5.219449,899265.38
9/13/2006,9,2006,WECC,988190.603,5.1000171,2029586.8
9/14/2006,9,2006,EAST,5424169.655,5.0578928,8238618
9/14/2006,9,2006,ERCOT,617692.94,4.8541598,918105.69
9/14/2006,9,2006,WECC,997961.776,4.835176,1905337
9/15/2006,9,2006,EAST,5430664.483,4.3557601,8273435
9/15/2006,9,2006,ERCOT,653904.811,4.184494,997968.44
9/15/2006,9,2006,WECC,964689.409,3.7646451,1808466.9
9/16/2006,9,2006,EAST,5136272.029,4.3557601,7851091.5
9/16/2006,9,2006,ERCOT,668260.71,4.184494,1025782.4
9/16/2006,9,2006,WECC,906634.945,3.7646451,1662006.1
9/17/2006,9,2006,EAST,5093274.614,4.3557601,7727281.5
9/17/2006,9,2006,ERCOT,621659.744,4.184494,930933.94
9/17/2006,9,2006,WECC,899972.827,3.7646451,1653635.4
9/18/2006,9,2006,EAST,5561828.226,5.070416,8443507
9/18/2006,9,2006,ERCOT,594075.783,4.8326731,863272.75
9/18/2006,9,2006,WECC,957844.769,4.7312002,1858020.9
9/19/2006,9,2006,EAST,5491366.864,5.0393462,8212374
9/19/2006,9,2006,ERCOT,576401.099,4.8297811,830877.94
9/19/2006,9,2006,WECC,974184.957,4.6967769,1869709.8
9/20/2006,9,2006,EAST,5230254.98,4.8331542,7790094
9/20/2006,9,2006,ERCOT,558645.481,4.6622052,836729.38
9/20/2006,9,2006,WECC,968288.486,4.717802,1840862.9
9/21/2006,9,2006,EAST,5138740.377,4.6165252,7680186.5
9/21/2006,9,2006,ERCOT,607264.144,4.427568,908609.88
9/21/2006,9,2006,WECC,959630.273,4.4427218,1818560.5
9/22/2006,9,2006,EAST,5247771.951,4.4046521,7974915
9/22/2006,9,2006,ERCOT,681080.999,4.17243,1060514
9/22/2006,9,2006,WECC,936572.24,3.8953431,1782193.4
9/23/2006,9,2006,EAST,5086432.237,4.4046521,7741938
9/23/2006,9,2006,ERCOT,642906.149,4.17243,971153.69
9/23/2006,9,2006,WECC,903910.29,3.8953431,1669772.5
9/24/2006,9,2006,EAST,4915896.504,4.4046521,7419477
9/24/2006,9,2006,ERCOT,522164.788,4.17243,738021.56
9/24/2006,9,2006,WECC,904840.842,3.8953431,1656762.4
9/25/2006,9,2006,EAST,5208668.721,4.2758098,7879381
9/25/2006,9,2006,ERCOT,557341.092,4.1016202,776354.81
9/25/2006,9,2006,WECC,976180.464,4.1486411,1878662.6
9/26/2006,9,2006,EAST,5147555.082,4.3707461,7849012.5
9/26/2006,9,2006,ERCOT,563870.516,4.1734619,803125.81
9/26/2006,9,2006,WECC,984721.705,4.0907631,1906453.3
9/27/2006,9,2006,EAST,5103516.307,4.382174,7871327
9/27/2006,9,2006,ERCOT,593317.494,4.1673388,861154.63
9/27/2006,9,2006,WECC,980661.975,4.1647949,1901423.8
9/28/2006,9,2006,EAST,5043286.687,4.151443,7718293.5
9/28/2006,9,2006,ERCOT,576097.406,3.9375291,839673.19
9/28/2006,9,2006,WECC,987440.022,3.923872,1888487.5
9/29/2006,9,2006,EAST,4848015.126,3.658052,7449005
9/29/2006,9,2006,ERCOT,568036.535,3.4617469,816362.56
9/29/2006,9,2006,WECC,992490.276,3.5552909,1852132.1
9/30/2006,9,2006,EAST,4545583.972,3.658052,6962922.5
9/30/2006,9,2006,ERCOT,594741.423,3.4617469,899942.19
9/30/2006,9,2006,WECC,935525.391,3.5552909,1696164.8
10/1/2006,10,2006,EAST,4593579.481,3.658052,6628908.5
10/1/2006,10,2006,ERCOT,607958.137,3.4617469,895227.13
10/1/2006,10,2006,WECC,911839.714,3.5552909,1633865.6
10/2/2006,10,2006,EAST,5251540.354,4.1690311,7600244
10/2/2006,10,2006,ERCOT,655026.542,4.06075,963134.06
10/2/2006,10,2006,WECC,982609.543,4.106637,1822034.4
10/3/2006,10,2006,EAST,5398233.031,4.121172,7847790.5
10/3/2006,10,2006,ERCOT,635261.353,3.9427471,940158.5
10/3/2006,10,2006,WECC,983097.476,4.0389819,1818925.5
10/4/2006,10,2006,EAST,5444864.577,4.4870701,7876676.5
10/4/2006,10,2006,ERCOT,641017.952,4.337337,940140
10/4/2006,10,2006,WECC,992426.681,4.3883982,1808280.5
10/5/2006,10,2006,EAST,5254305.836,4.7050381,7519518.5
10/5/2006,10,2006,ERCOT,640769.451,4.5732532,931166.94
10/5/2006,10,2006,WECC,975144.779,4.5945268,1776022
10/6/2006,10,2006,EAST,5053055.1,4.3340168,7193426
10/6/2006,10,2006,ERCOT,631704.609,4.159164,908421.63
10/6/2006,10,2006,WECC,959755.144,3.9859011,1721237.8
10/7/2006,10,2006,EAST,4607975.276,4.3340168,6488120
10/7/2006,10,2006,ERCOT,566906.15,4.159164,779355.5
10/7/2006,10,2006,WECC,915986.552,3.9859011,1582960.9
10/8/2006,10,2006,EAST,4483224.99,4.3340168,6271846.5
10/8/2006,10,2006,ERCOT,538140.539,4.159164,739813.31
10/8/2006,10,2006,WECC,911062.91,3.9859011,1557569.6
10/9/2006,10,2006,EAST,5073692.405,5.111361,7068511.5
