date,intercn,co2mass,gasprice,coalprice,tlsd,tlmin,tlmax,load,nonfossil,meant,netNSflow,so2price
3/9/2006,EAST,4985686.625,6.2358398,2.0909662,27760.41,238960.8,322487.81,6933954.5,65527168,49.483143,2626701.3,902.85999
3/9/2006,ERCOT,435217.214,5.9255962,1.6899333,3388.1426,23744.18,33424.371,708977.75,4282694,68.548218,0,902.85999
3/9/2006,WECC,847926.692,5.8127899,1.5720334,7639.9165,61251.523,85655.82,1797859.3,25518632,42.919071,-917779.94,902.85999
3/10/2006,EAST,4836299.805,6.2989359,2.0909662,28315.414,229966.48,308543.72,6755002,65527168,54.129063,2626701.3,902.85999
3/10/2006,ERCOT,459572.074,5.9563379,1.6899333,4327.4063,22445.391,34695.988,719065.94,4282694,65.184029,0,902.85999
3/10/2006,WECC,839081.556,5.8700109,1.5720334,7370.1021,61657.488,85191.891,1806023.6,25518632,40.066135,-917779.94,902.85999
3/11/2006,EAST,4486706.087,6.2989359,2.0909662,24108.266,221482.97,292142.66,6271054.5,65527168,55.467316,2626701.3,902.85999
3/11/2006,ERCOT,467779.833,5.9563379,1.6899333,4582.1172,23852.369,35934.219,735246.5,4282694,71.323753,0,902.85999
3/11/2006,WECC,843074.655,5.8700109,1.5720334,5630.5952,63029.82,81332.734,1730203,25518632,37.305809,-917779.94,902.85999
3/12/2006,EAST,4358201.948,6.2989359,2.0909662,30667.57,210494.48,302921.94,6155660.5,65527168,57.342922,2626701.3,902.85999
3/12/2006,ERCOT,470869.567,5.9563379,1.6899333,4696.7588,24466.039,37001.949,744155.5,4282694,75.87397,0,902.85999
3/12/2006,WECC,853902.677,5.8700109,1.5720334,5383.7373,62443.758,81128,1684738.3,25518632,37.692383,-917779.94,902.85999
3/13/2006,EAST,4869409.679,6.7621608,2.0909662,38337.32,220149.48,331784.28,6873096,65527168,57.702892,2626701.3,902.85999
3/13/2006,ERCOT,463998.463,6.304503,1.6899333,2934.0474,24527.311,33059.648,708990.38,4282694,69.778976,0,902.85999
3/13/2006,WECC,901378.721,6.0310578,1.5720334,6835.4502,62654.582,85196.883,1807002.5,25518632,38.608967,-917779.94,902.85999
3/14/2006,EAST,4987923.404,7.1455808,2.0909662,32571.563,232770.34,331588.53,7003047.5,65527168,51.390675,2626701.3,902.85999
3/14/2006,ERCOT,458894.885,6.693336,1.6899333,3331.2654,22217.029,32007.4,673283.94,4282694,59.732784,0,902.85999
3/14/2006,WECC,886689.119,6.224987,1.5720334,6500.5972,62933.586,84345.219,1790991.9,25518632,42.507793,-917779.94,902.85999
3/15/2006,EAST,5058446.565,7.0788002,2.0909662,26295.285,249257.59,329258.91,7120383.5,65527168,43.595024,2626701.3,902.85999
3/15/2006,ERCOT,446735.604,6.556602,1.6899333,2981.2595,22499.971,31602.971,671190,4282694,58.329678,0,902.85999
3/15/2006,WECC,873978.3,6.2327199,1.5720334,6928.4487,60952.23,83174.344,1764069.8,25518632,44.93898,-917779.94,902.85999
3/16/2006,EAST,5078512.371,7.137692,2.0909662,25832.371,247546.28,327184.56,7069110.5,65527168,43.953297,2626701.3,902.85999
3/16/2006,ERCOT,474489.229,6.5640311,1.6899333,4271.7803,22511.561,34607.141,710039,4282694,63.891811,0,902.85999
3/16/2006,WECC,858449.011,6.3448491,1.5720334,7196.5215,60197.68,83029.195,1755782.1,25518632,46.153194,-917779.94,902.85999
3/17/2006,EAST,5037590.686,7.1190538,2.0909662,26829.541,241530.61,318475.59,6989144.5,65527168,43.872784,2626701.3,902.85999
3/17/2006,ERCOT,461080.254,6.5418272,1.6899333,3191.6433,23049.73,31977,690530.31,4282694,65.928795,0,902.85999
3/17/2006,WECC,842182.309,6.351367,1.5720334,6853.6235,59510.707,80189.641,1732123.9,25518632,46.443897,-917779.94,902.85999
3/18/2006,EAST,4775401.344,7.1190538,2.0909662,18570.754,245849,303259.94,6654764.5,65527168,40.687824,2626701.3,902.85999
3/18/2006,ERCOT,456664.921,6.5418272,1.6899333,2819.2891,23135.75,31315.449,667777.63,4282694,63.131565,0,902.85999
3/18/2006,WECC,785870.923,6.351367,1.5720334,4923.083,59493.691,76142.641,1622039.6,25518632,44.777351,-917779.94,902.85999
3/19/2006,EAST,4702779.593,7.1190538,2.0909662,20049.193,242628.34,310404.69,6551737.5,65527168,40.192673,2626701.3,902.85999
3/19/2006,ERCOT,458455.067,6.5418272,1.6899333,3565.9192,23440.67,33695.539,686338.63,4282694,62.224945,0,902.85999
3/19/2006,WECC,805473.938,6.351367,1.5720334,5553.8984,58789.465,78160.398,1608221.6,25518632,43.23951,-917779.94,902.85999
3/20/2006,EAST,5270727.481,7.054873,2.0909662,34722.711,247321.31,351857.56,7401027,65527168,40.400913,2626701.3,902.85999
3/20/2006,ERCOT,460216.506,6.4548411,1.6899333,3494.0347,23780.689,33736.25,717342.56,4282694,62.921722,0,902.85999
3/20/2006,WECC,851049.323,6.2812719,1.5720334,7847.2026,59507.551,84599.477,1766443,25518632,42.232925,-917779.94,902.85999
3/21/2006,EAST,5386069.118,6.9310131,2.0909662,31714.281,260041.55,355867.84,7594368.5,65527168,39.076862,2626701.3,902.85999
3/21/2006,ERCOT,465132.532,6.3533468,1.6899333,3108.9922,23511.779,33045.539,702225.69,4282694,58.401699,0,902.85999
3/21/2006,WECC,863717.566,6.0969281,1.5720334,6865.7114,60769.582,83325.391,1757735.4,25518632,42.047565,-917779.94,902.85999
3/22/2006,EAST,5328357.282,7.0722818,2.0909662,25215.811,267478.56,343301.63,7501243,65527168,38.615833,2626701.3,902.85999
3/22/2006,ERCOT,476572.803,6.6111169,1.6899333,3130.0142,24732.619,34724.441,727587.13,4282694,52.176842,0,902.85999
3/22/2006,WECC,862799.304,6.0947518,1.5720334,6203.8906,61250.086,81535.547,1741027.9,25518632,44.500614,-917779.94,902.85999
3/23/2006,EAST,5287585.133,7.0610399,2.0909662,23703.668,265466.31,337756,7376986,65527168,40.533749,2626701.3,902.85999
3/23/2006,ERCOT,500395.629,6.6698918,1.6899333,3631.8364,25923.59,37694.379,779853.63,4282694,47.32935,0,902.85999
3/23/2006,WECC,871049.065,6.093482,1.5720334,6585.2446,59667.332,80265.398,1714976.5,25518632,49.412514,-917779.94,902.85999
3/24/2006,EAST,5187362.71,7.2656751,2.0909662,23395.176,258594.06,328791.56,7215378,65527168,41.323685,2626701.3,902.85999
3/24/2006,ERCOT,502457.651,6.8481312,1.6899333,2872.3901,28266.609,38257.422,756618,4282694,44.185295,0,902.85999
3/24/2006,WECC,845000.982,6.3616371,1.5720334,7039.3169,57680.527,78114.367,1686524,25518632,52.449696,-917779.94,902.85999
3/25/2006,EAST,4878386.003,7.2656751,2.0909662,16044.675,253510.34,302866.63,6727676,65527168,40.67709,2626701.3,902.85999
3/25/2006,ERCOT,450387.463,6.8481312,1.6899333,1608.5298,24921.66,31263.301,674154.63,4282694,48.928577,0,902.85999
3/25/2006,WECC,792640.406,6.3616371,1.5720334,5275.0327,56934.523,73981.508,1574209.8,25518632,51.773666,-917779.94,902.85999
3/26/2006,EAST,4703303.706,7.2656751,2.0909662,15015.817,250026.63,303115.19,6505643.5,65527168,41.243343,2626701.3,902.85999
3/26/2006,ERCOT,422828.724,6.8481312,1.6899333,1885.8446,23374.26,30088.42,629354.19,4282694,55.3988,0,902.85999
3/26/2006,WECC,790569.701,6.3616371,1.5720334,5796.6523,55889.387,75272.234,1547682.8,25518632,49.968575,-917779.94,902.85999
3/27/2006,EAST,5067784.367,6.86518,2.0909662,24766.1,251572.89,324906.72,7085470.5,65527168,43.558521,2626701.3,902.85999
3/27/2006,ERCOT,455549.551,6.4283109,1.6899333,3571.2598,21944.09,32802.82,677583.38,4282694,61.901527,0,902.85999
3/27/2006,WECC,834846.353,5.9946222,1.5720334,8277.3838,56314.141,82071.836,1701759.3,25518632,50.541409,-917779.94,902.85999
3/28/2006,EAST,4998658.278,6.9572792,2.0909662,26203.504,241551.47,319502.5,6933454.5,65527168,46.746895,2626701.3,902.85999
3/28/2006,ERCOT,460183.614,6.600328,1.6899333,3327.9297,21921.381,31646.369,668761.69,4282694,64.518661,0,902.85999
3/28/2006,WECC,834957.528,5.988183,1.5720334,8084.085,57234.938,81830.883,1711552.1,25518632,50.864647,-917779.94,902.85999
3/29/2006,EAST,4879184.472,6.9152842,2.0909662,26065.156,236033.92,314294.63,6809752,65527168,49.529613,2626701.3,902.85999
3/29/2006,ERCOT,453458.165,6.6339612,1.6899333,3938.7454,21600.359,33169.469,683121.06,4282694,64.907913,0,902.85999
3/29/2006,WECC,817323.72,6.0778689,1.5720334,7489.542,57516.32,80290.883,1700669.5,25518632,49.420929,-917779.94,902.85999
3/30/2006,EAST,4834232.446,6.9202442,2.0909662,28302.615,231713.67,314821.22,6785367.5,65527168,53.482182,2626701.3,902.85999
3/30/2006,ERCOT,477618.035,6.626102,1.6899333,4390.2505,22488.449,35068.941,718252.69,4282694,69.093292,0,902.85999
3/30/2006,WECC,833925.259,6.2304611,1.5720334,7255.604,57689.914,80466.195,1695660.8,25518632,49.18404,-917779.94,902.85999
3/31/2006,EAST,4753817.813,6.883471,2.0909662,30503.49,223228.81,305284.25,6664354,65527168,58.558548,2626701.3,902.85999
3/31/2006,ERCOT,501520.368,6.5198569,1.6899333,5056.1992,23549.619,38066.34,765093.25,4282694,73.570427,0,902.85999
3/31/2006,WECC,830624.786,6.0146799,1.5720334,6934.9907,57630.824,78144.594,1681545,25518632,49.471024,-917779.94,902.85999
4/1/2006,EAST,4426136.62,6.883471,2.0443544,28357.154,217007.91,297676.16,6322878,61016660,59.907295,2545147.5,769.90997
4/1/2006,ERCOT,465327.48,6.5198569,1.6994301,4461.646,24372.01,36451.449,745568.94,4200662,75.55439,0,769.90997
4/1/2006,WECC,747410.139,6.0146799,1.4962602,5063.8823,54280.02,70433.414,1506896.1,27366100,49.456772,-973421.38,769.90997
4/2/2006,EAST,4315213.274,6.883471,2.0443544,32042.598,196553.8,299374.66,6155618.5,61016660,57.566898,2545147.5,769.90997
4/2/2006,ERCOT,481844.205,6.5198569,1.6994301,5771.7012,24358.41,39517.879,736863.63,4200662,76.111427,0,769.90997
4/2/2006,WECC,765502.538,6.0146799,1.4962602,6724.8813,41536.863,71547.93,1462925.6,27366100,49.766964,-973421.38,769.90997
4/3/2006,EAST,4825907.063,7.218883,2.0443544,38315.215,223757.38,327803.09,6987406.5,61016660,56.312061,2545147.5,769.90997
4/3/2006,ERCOT,487606.241,6.6782079,1.6994301,5421.8994,24419.24,40468.57,790205.94,4200662,73.992134,0,769.90997
4/3/2006,WECC,821907.353,6.0499911,1.4962602,8148.1377,52903.84,76915.844,1625695,27366100,53.133949,-973421.38,769.90997
4/4/2006,EAST,4850158.314,7.307405,2.0443544,28364.104,238188,319838,7006486,61016660,51.635513,2545147.5,769.90997
4/4/2006,ERCOT,473501.089,6.7484221,1.6994301,5303.6484,23792.34,39353.18,773034.69,4200662,71.114922,0,769.90997
4/4/2006,WECC,826332.32,6.1726151,1.4962602,7734.897,54201.719,77013.398,1637995.3,27366100,53.58567,-973421.38,769.90997
4/5/2006,EAST,4861103.065,7.0463648,2.0443544,28942.34,239054,322588.84,7045586.5,61016660,49.241966,2545147.5,769.90997
4/5/2006,ERCOT,472617.708,6.6738029,1.6994301,5710.0654,24222.07,40950.441,798164.06,4200662,72.915215,0,769.90997
4/5/2006,WECC,805350.863,6.2680159,1.4962602,7211.1743,54158.785,74668.953,1620937.9,27366100,50.898788,-973421.38,769.90997
4/6/2006,EAST,4794212.543,7.1439228,2.0443544,29161.609,238068.25,322056.63,7018934.5,61016660,52.174461,2545147.5,769.90997
4/6/2006,ERCOT,470596.549,6.793664,1.6994301,4835.269,24907.539,38599.172,792024.44,4200662,74.680733,0,769.90997
4/6/2006,WECC,783758.334,6.359868,1.4962602,6641.793,54694.277,73865.867,1614598.3,27366100,48.769131,-973421.38,769.90997
4/7/2006,EAST,4773451.723,6.8233662,2.0443544,31387.711,233565.27,318594.91,6966436.5,61016660,56.069508,2545147.5,769.90997
4/7/2006,ERCOT,477097.513,6.4581699,1.6994301,5370.8237,25193.9,41546.852,801753.38,4200662,73.742203,0,769.90997
4/7/2006,WECC,749609.289,5.9598432,1.4962602,6484.2256,54806.086,73102.594,1605320,27366100,50.662437,-973421.38,769.90997
4/8/2006,EAST,4451058.048,6.8233662,2.0443544,24869.793,226614.47,294266.94,6472693.5,61016660,53.355221,2545147.5,769.90997
4/8/2006,ERCOT,415481.406,6.4581699,1.6994301,2552.3889,22496.59,30311.99,647417.81,4200662,67.865395,0,769.90997
4/8/2006,WECC,665221.601,5.9598432,1.4962602,5227.0459,53508.227,69272,1495851.3,27366100,52.477104,-973421.38,769.90997
4/9/2006,EAST,4309002.994,6.8233662,2.0443544,16879.986,231565.5,289297.66,6251695.5,61016660,47.775406,2545147.5,769.90997
4/9/2006,ERCOT,417011.495,6.4581699,1.6994301,4217.3408,21510.83,33371.871,654715.69,4200662,63.155678,0,769.90997
4/9/2006,WECC,657932.992,5.9598432,1.4962602,5758.9595,51883.102,70357.523,1460393,27366100,53.164795,-973421.38,769.90997
4/10/2006,EAST,4731274.178,6.7896709,2.0443544,28990.543,232311.67,312444.13,6892595,61016660,51.084251,2545147.5,769.90997
4/10/2006,ERCOT,451619.781,6.4652309,1.6994301,4939.5,22280.74,36479.809,731326.69,4200662,65.437714,0,769.90997
4/10/2006,WECC,721934.719,5.8884492,1.4962602,7921.3574,52329.699,74356.25,1604256,27366100,52.803604,-973421.38,769.90997
4/11/2006,EAST,4722089.317,6.8403258,2.0443544,29926.008,230593.41,314974.84,6871481,61016660,56.670647,2545147.5,769.90997
4/11/2006,ERCOT,462960.005,6.5420542,1.6994301,4830.1807,23294.17,37376.25,752090,4200662,68.467758,0,769.90997
4/11/2006,WECC,735981.352,6.0759292,1.4962602,7300.5562,53775.023,75025.93,1613698.4,27366100,52.37225,-973421.38,769.90997
4/12/2006,EAST,4759189.34,6.5751662,2.0443544,33847.09,226527.55,319803.28,6898243.5,61016660,60.848518,2545147.5,769.90997
4/12/2006,ERCOT,502384.767,6.3197408,1.6994301,5423.1851,24225.221,39992.289,791782.31,4200662,71.73275,0,769.90997
4/12/2006,WECC,732684.253,5.8902779,1.4962602,7676.1699,54168.355,75023.711,1631231.3,27366100,54.650043,-973421.38,769.90997
4/13/2006,EAST,4784307.091,6.3657918,2.0443544,37603.578,225793.16,329527.13,6993984,61016660,63.761906,2545147.5,769.90997
4/13/2006,ERCOT,518870.202,6.0870981,1.6994301,6134.8198,24836.439,43093.059,819079.31,4200662,72.819801,0,769.90997
4/13/2006,WECC,742853.904,5.578207,1.4962602,8449.2109,53829.543,76990.023,1645865.4,27366100,58.389618,-973421.38,769.90997
4/14/2006,EAST,4647375.738,6.3657918,2.0443544,36253.945,221079.67,323116.81,6761979.5,61016660,64.937767,2545147.5,769.90997
4/14/2006,ERCOT,484730.063,6.0870981,1.6994301,5516.3008,24587.529,40796,786666.13,4200662,72.9916,0,769.90997
4/14/2006,WECC,705002.285,5.578207,1.4962602,7036.457,53522.891,73632.164,1582888.4,27366100,58.772533,-973421.38,769.90997
4/15/2006,EAST,4397128.52,6.3657918,2.0443544,35420.742,214551.92,307669.94,6455989,61016660,66.182137,2545147.5,769.90997
4/15/2006,ERCOT,490027.59,6.0870981,1.6994301,5740.6924,24846.631,40730.602,788153.5,4200662,75.392517,0,769.90997
4/15/2006,WECC,639222.611,5.578207,1.4962602,5802.3745,52452.895,69694.898,1491267.6,27366100,54.144329,-973421.38,769.90997
4/16/2006,EAST,4223819.444,6.3657918,2.0443544,30366.873,209136.69,295559.31,6157836,61016660,64.128601,2545147.5,769.90997
4/16/2006,ERCOT,520637.138,6.0870981,1.6994301,6866.167,24994,43422.762,817299.88,4200662,77.647789,0,769.90997
4/16/2006,WECC,596940.628,5.578207,1.4962602,4830.9937,52219.73,68780.477,1441473.1,27366100,52.058998,-973421.38,769.90997
4/17/2006,EAST,4850455.928,7.0327229,2.0443544,45515.852,219011.95,341477.72,7087230,61016660,60.697273,2545147.5,769.90997
4/17/2006,ERCOT,605599.099,6.701756,1.6994301,8795.9023,27423.051,51620,956653.88,4200662,79.911186,0,769.90997
4/17/2006,WECC,682225.349,5.986701,1.4962602,8054.9565,52766.098,74975.648,1619323,27366100,51.42812,-973421.38,769.90997
4/18/2006,EAST,4957550.379,7.393055,2.0443544,38401.441,235252.52,342558.53,7224042,61016660,60.186886,2545147.5,769.90997
4/18/2006,ERCOT,618965.627,7.093049,1.6994301,7997.8804,28510.74,51799.84,959659.31,4200662,81.279449,0,769.90997
4/18/2006,WECC,688436.531,6.300889,1.4962602,7299.8936,54511.738,74820.227,1630310,27366100,51.18832,-973421.38,769.90997
4/19/2006,EAST,4934098.194,7.5686808,2.0443544,38295.281,233368.05,339284.75,7184795.5,61016660,61.993298,2545147.5,769.90997
4/19/2006,ERCOT,562195.463,7.27526,1.6994301,6226.187,27550.27,46165.93,885133.06,4200662,78.583145,0,769.90997
4/19/2006,WECC,690040.271,6.5676908,1.4962602,7456.1074,54834.473,75140.648,1637593.4,27366100,53.465694,-973421.38,769.90997
4/20/2006,EAST,4932098.39,7.8844609,2.0443544,39587.559,231869.92,342130.69,7192070.5,61016660,63.526154,2545147.5,769.90997
4/20/2006,ERCOT,515101.574,7.5526209,1.6994301,4297.3003,26246.471,38909.129,807958.38,4200662,74.50795,0,769.90997
4/20/2006,WECC,681411.111,6.922379,1.4962602,7983.9561,54522.406,76329.758,1646010.9,27366100,56.735607,-973421.38,769.90997
4/21/2006,EAST,4869248.413,7.4736681,2.0443544,35342.973,231519.34,329862.28,7033389,61016660,62.582794,2545147.5,769.90997
4/21/2006,ERCOT,510881.792,7.1989832,1.6994301,5012.6152,25326.131,40462.031,795913.31,4200662,71.705917,0,769.90997
4/21/2006,WECC,683565.544,6.3701048,1.4962602,7725.041,54475.746,76131.969,1636758.6,27366100,57.922707,-973421.38,769.90997
4/22/2006,EAST,4503740.838,7.4736681,2.0443544,30661.418,223282.36,305552.97,6533995,61016660,60.154778,2545147.5,769.90997
4/22/2006,ERCOT,468482.881,7.1989832,1.6994301,6241.4517,24226.311,41696.148,786757.19,4200662,72.41243,0,769.90997
4/22/2006,WECC,633748.459,6.3701048,1.4962602,5672.5435,54187.609,70102.961,1528685,27366100,55.945049,-973421.38,769.90997
4/23/2006,EAST,4417799.873,7.4736681,2.0443544,36434.32,213189.31,311686.03,6374354.5,61016660,60.12569,2545147.5,769.90997
4/23/2006,ERCOT,483551.884,7.1989832,1.6994301,6213.8276,24662.439,41307.809,792154.38,4200662,75.189301,0,769.90997
4/23/2006,WECC,599543.881,6.3701048,1.4962602,5823.354,52552.109,71067.242,1475605.3,27366100,53.873978,-973421.38,769.90997
4/24/2006,EAST,4942807.875,7.6013842,2.0443544,44933.305,224705.34,348039.13,7209590,61016660,60.959553,2545147.5,769.90997
4/24/2006,ERCOT,534825.723,7.201118,1.6994301,6080.9243,26967.359,44151.961,876390.38,4200662,76.839371,0,769.90997
4/24/2006,WECC,675533.934,6.4190159,1.4962602,8044.104,52671.148,74683.141,1614449.3,27366100,53.635483,-973421.38,769.90997
4/25/2006,EAST,4964663.733,7.3127408,2.0443544,38997.293,234037.73,340633.69,7238857,61016660,59.795948,2545147.5,769.90997
4/25/2006,ERCOT,509679.383,7.0119419,1.6994301,4044.0652,27676.98,39473.809,822562.81,4200662,73.49659,0,769.90997
4/25/2006,WECC,684196.146,6.186552,1.4962602,7713.1606,54122.426,75059.063,1630878.8,27366100,53.338654,-973421.38,769.90997
4/26/2006,EAST,4872361.731,7.0669999,2.0443544,30058.057,237859.41,319609.31,7021144,61016660,55.28331,2545147.5,769.90997
4/26/2006,ERCOT,463986.963,6.7101812,1.6994301,3472.0784,23578.49,33900.75,712547.88,4200662,66.953331,0,769.90997
4/26/2006,WECC,687898.434,6.0913901,1.4962602,7728.3604,54323.941,75101.727,1636241.3,27366100,54.556896,-973421.38,769.90997
4/27/2006,EAST,4834165.382,6.734489,2.0443544,31276.936,233155.64,317360.66,6951579.5,61016660,55.756237,2545147.5,769.90997
4/27/2006,ERCOT,457122.145,6.3599119,1.6994301,4479.4009,22685.609,35615.488,724973.44,4200662,65.245148,0,769.90997
4/27/2006,WECC,686414.248,5.660418,1.4962602,7689.7974,54191.012,75258.07,1633938.1,27366100,57.306057,-973421.38,769.90997
4/28/2006,EAST,4684348.009,6.4918489,2.0443544,29812.854,227760.28,309769.97,6768130,61016660,56.218979,2545147.5,769.90997
4/28/2006,ERCOT,499514.242,6.0877838,1.6994301,4405.1279,24241.35,36834.5,766066.75,4200662,69.286522,0,769.90997
4/28/2006,WECC,676280.184,5.6182742,1.4962602,7683.5361,54011.902,75181.922,1627083.4,27366100,58.986542,-973421.38,769.90997
4/29/2006,EAST,4215307.163,6.4918489,2.0443544,22105.418,220001.22,279588.5,6178333.5,61016660,56.446037,2545147.5,769.90997
4/29/2006,ERCOT,479060.926,6.0877838,1.6994301,3017.606,25374.68,34206.699,721492.81,4200662,71.187553,0,769.90997
4/29/2006,WECC,634028.389,5.6182742,1.4962602,6432.5127,53539.559,71493.813,1535219,27366100,59.77985,-973421.38,769.90997
4/30/2006,EAST,4142057.149,6.4918489,2.0443544,25811.225,209945.22,286293.22,6000293.5,61016660,57.341866,2545147.5,769.90997
4/30/2006,ERCOT,490682.29,6.0877838,1.6994301,6156.8613,22046.65,38736.031,718603.06,4200662,68.774536,0,769.90997
4/30/2006,WECC,644426.032,5.6182742,1.4962602,7988.5796,52569.762,74962.156,1542915.5,27366100,60.795696,-973421.38,769.90997
5/1/2006,EAST,4763848.706,6.433435,2.032479,35824.609,209414.97,306846.88,6561964.5,65269036,58.938606,2254928,620.15002
5/1/2006,ERCOT,560287.691,6.1097178,1.6702178,7941.9473,23955.75,46357.539,852211.06,4357717,73.412109,0,620.15002
5/1/2006,WECC,741387.392,5.618979,1.6999832,10076.195,51791.535,79560,1651677.8,30714372,61.758732,-721404.31,620.15002
5/2/2006,EAST,4849480.012,6.6287751,2.032479,35917.879,217241.59,316384.81,6721202.5,65269036,59.822212,2254928,620.15002
5/2/2006,ERCOT,566643.532,6.3374572,1.6702178,6028.1953,27843.391,46111.422,889183.81,4357717,77.063675,0,620.15002
5/2/2006,WECC,759088.114,5.8645611,1.6999832,9523.8652,53684.48,79907.117,1676971.4,30714372,61.633614,-721404.31,620.15002
5/3/2006,EAST,4990792.447,6.5603838,2.032479,40054.27,218821.88,330642.13,6885345,65269036,62.433765,2254928,620.15002
5/3/2006,ERCOT,563480.02,6.2381458,1.6702178,6859.4116,26665.5,46602.879,890111.75,4357717,77.668182,0,620.15002
5/3/2006,WECC,746183.798,5.84304,1.6999832,8418.6641,54240.398,76899.891,1644740.6,30714372,60.2337,-721404.31,620.15002
5/4/2006,EAST,4990519.295,6.4182611,2.032479,38827.574,221532.28,329908.22,6917480,65269036,64.417107,2254928,620.15002
5/4/2006,ERCOT,571609.543,6.1120772,1.6702178,6277.9053,27338.98,46082.059,883567.06,4357717,76.91996,0,620.15002
5/4/2006,WECC,723411.53,5.5522718,1.6999832,8158.3652,53434.133,75484.492,1624878.9,30714372,58.314621,-721404.31,620.15002
5/5/2006,EAST,4902018.648,6.6328568,2.032479,34457.156,221256.03,318264.06,6747922,65269036,64.028061,2254928,620.15002
5/5/2006,ERCOT,558411.697,6.1746888,1.6702178,6230.7666,25741.449,44485.68,848862.63,4357717,75.311211,0,620.15002
5/5/2006,WECC,710303.347,5.3834682,1.6999832,7639.0542,53403.672,74542.148,1603896.1,30714372,58.271107,-721404.31,620.15002
